canonical_id,original_name,source,confidence
ATP-HTVS-19D9965850C9,38370,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-19DB56372FFA,71203,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-19E5DD3F936E,48931,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-19E7C62EA548,27651,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-1A821EC4699A,87905,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-1A8854DD1E1A,4003,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-1AA1BAAE4A01,84386,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-1ACF073F315C,44323,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-1AEE198E3D8C,1538,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-1B05407455E5,40642,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-1B1248DF0721,71426,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-1B366D2FDBBA,81123,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-1B509C27CE75,60833,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-1B60B6D0433D,66017,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-1B84D304C2ED,89921,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-1B9CB386F0F9,22755,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-1C066C79A7D0,44515,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-1C1B7F9BB8FF,77346,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-1C463A9823EA,77731,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-1C4EC58A3066,92899,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-1C71F28794EF,86081,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-1C9D0B7FE190,98594,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-1CAAE7675504,51651,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-1CF603621065,85794,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-1D0FF5192E4C,80545,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-1D1DA7871618,20226,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-1D28793FB59B,57954,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-1D3C11D6B0D4,95330,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-1DC16EDC7F4D,32451,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-1DC6D2F4A05D,67233,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-1DD46A13AEBB,58369,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-1E20B63FDE5F,82850,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-1E475A4B97CE,20387,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-1E5A6A308B25,86881,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-1EBFDE0160CD,86882,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-1F874564E13F,80035,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-1F9A02273F27,69026,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-1FAE7495FCDD,91266,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-1FED3714464D,70306,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-1FF6C325CA7A,86530,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-203210320F32,88033,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-20B250E7AB9A,20673,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-20FB50B88593,58595,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-2118F57CAFF1,72385,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-2125555B1DA5,84706,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-217395D9F0A5,49825,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-217B57A40B61,22753,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-218E3E4A28A7,95618,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-21B7BD60A2C7,81347,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-21B7E8D8DA00,84930,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-21BB1C807E7E,36099,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-21D2D8C367A1,93506,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-22634BBBCB97,66019,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-2275AB855C30,82946,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-22C0C64F65E9,35330,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-22E2482E2999,48354,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-22E536A2C0FA,57601,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-22FAF80E23F8,94401,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-23113A9B9381,33411,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-2368A2FD4D76,87745,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-239E0EA8BC65,54689,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-23EBF8E8F6E9,86787,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-23EDEB47FF93,71874,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-23F526837945,92834,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-244A9AEB7273,5347,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-247B97B4CA47,61825,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-2485F4B11063,64065,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-24E588DA0D03,95714,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-2507C3370FB9,84259,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-255C97768CDB,63778,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-258E82C8B178,35362,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-2598958FABEA,76961,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-25BEFE000F10,95682,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-26104959C4F1,79713,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-2641D0EED03A,61889,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-267F6CCD1B36,79811,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-2699169FE698,4866,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-269AF530E7D7,62595,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-27050A3A08BE,12355,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-27135ACF267B,59107,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-27537703FBA2,53635,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-277F9700EDE9,62211,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-27B53DA4C14D,50115,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-27BC230C206A,95937,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-27E43B44E6A8,92067,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-27FE3E1C2A9E,72194,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-2801EC41FD47,97569,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-2818D10B14C2,35009,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-286379397336,30625,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-28D90B8D287A,81475,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-28F6129F8E3C,70305,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-2912F4F66BA1,81186,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-291AE177F52E,43107,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-2A14F6A33EFE,2018,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-2A420AE0278C,57730,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-2A473A7CBE48,82306,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-2A6980A94AB8,12579,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-2A91244EC1AD,33347,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-2AC4031F681F,85858,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-2AD5F3716208,34434,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-2AFCB32282C0,34529,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-2B2381835080,40034,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-2B54247B4108,84161,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-2B683AA1DF30,89507,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-2B725536FCE2,99329,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-2B784D1D7344,72482,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-2C366CB23264,58529,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-2C5504015D66,57538,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-2C72C850E8DC,37538,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-2C852BECD08A,27585,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-2C8A8FE641B8,72034,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-2CB691E3F247,42273,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-2CD40FD4C79D,61539,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-2CDCEBF2F10D,77889,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-2D0B83E336C6,42274,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-2D571D26B6AC,90529,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-2D5D363D0DBE,30818,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-2DA674675DE4,42977,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-2DB2F1DB5A18,61571,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-2DB2F8E5543E,82081,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-2DBBB7EE3EAF,40130,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-2E0BAC8D644B,87746,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-2E3C44D093AA,17857,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-2E3E6C1A8749,91843,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-2E4BDA1C28D9,99937,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-2E7AE7689BA0,25602,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-2ECA33AB7628,73634,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-2EE3FF4CB435,49219,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-2F35A8572662,23459,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-2F483D9FE7EF,3937,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-2F9574F7896C,85185,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-2F9E11536268,92386,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-2FD0321978A1,47427,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-2FDBF4F6464D,85218,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-2FF622879777,92707,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-30270CEE1891,59297,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-305D97AD9924,74114,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-30920D5A25EC,68290,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-30B3F39EA660,48035,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-30BD0ED907F3,32770,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-30D2448AA284,71137,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-3100283A95A9,60066,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-313D067647DC,54849,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-31B048FE5E9A,99298,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-322651E221E8,67842,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-323526AAC152,84355,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-3254A7EDB406,72033,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-327AC6849941,85090,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-32D1D0195572,89443,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-33706D459A7A,91618,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-337D10985B1B,47106,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-33BC72D3D2BF,81217,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-34AD6DA38229,96929,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-34E58924FFDD,63425,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-351CA3F2F79F,84738,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-35279CDCCBE9,29026,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-354B8B3BDEB4,62498,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-3565F86F920E,47203,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-357411F5F88B,74113,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-35C3F0A919D0,82019,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-35F96912410D,85538,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-362E300BB66B,5762,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-3634D47351B0,22754,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-3654BFD7575B,81409,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-366F4BAC4B87,78434,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-3676162553B8,62241,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-368B62E0C748,29569,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-369F0F09D6A7,81955,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
