canonical_id,compound_code,title,variant,pose_index,glide_docking_score,glide_gscore,glide_emodel,glide_energy,glide_evdw,glide_ecoul,glide_einternal,glide_eff_state_penalty,glide_ligand_efficiency,glide_ligand_efficiency_sa,glide_ligand_efficiency_ln,quickprop_accpthb,quickprop_acid,quickprop_acxdn_5_sa,quickprop_amide,quickprop_amidine,quickprop_amine,quickprop_ciqplogs,quickprop_cns,quickprop_dip_2_v,quickprop_dipole,quickprop_donorhb,quickprop_ea_ev,quickprop_fisa,quickprop_fosa,quickprop_glob,quickprop_humanoralabsorption,quickprop_in34,quickprop_in56,quickprop_ip_ev,quickprop_jm,quickprop_metab,quickprop_mol_mw,quickprop_nando,quickprop_noncon,quickprop_nonhatm,quickprop_percenthumanoralabsorption,quickprop_pisa,quickprop_psa,quickprop_qplogbb,quickprop_qplogherg,quickprop_qplogkhsa,quickprop_qplogkp,quickprop_qplogpc16,quickprop_qplogpo_w,quickprop_qplogpoct,quickprop_qplogpw,quickprop_qplogs,quickprop_qppcaco,quickprop_qppmdck,quickprop_qppolrz,quickprop_ringatoms,quickprop_rotor,quickprop_rtvfg,quickprop_ruleoffive,quickprop_ruleofthree,quickprop_saamideo,quickprop_safluorine,quickprop_sasa,quickprop_stars,quickprop_volume,quickprop_wpsa,source_file
ATP-HTVS-0161AEC2E23E,48867,m_269862bba____24386160____7200598,48867-1,161,-4.83483869865031,-4.99863869865031,-58.5792915755031,-43.1074438095093,-34.1391296386719,-8.9683141708374,10.1964387893677,0.1638,-0.172672810666082,-0.524336352029001,-1.1160227286811,4.5,0,0.0067262,0,0,2,-4.381,1,0.0396754,7.024,1,1.281,68.501,280.522,0.8358933,3,0,17,8.935,0.00120117905879097,7,395.518,5,0,28,89.379,297.349,56.809,0.341,-7.058,0.834,-5.188,12.729,4.121,18.166,8.179,-3.33,138.071,94.789,41.955,17,7,0,0,1,0,0,669.025,0,1243.49,22.653,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-0161AEC2E23E,48867,m_269862bba____24386160____7200598,48867-2,376,-4.10965605091423,-4.27345605091423,-20.4985733588403,-17.1837329864502,-2.81803894042969,-14.3656940460205,5.07215547561646,0.1638,-0.146773430389794,-0.445690579590964,-0.94862928129587,4.5,0,0.0062872,0,0,2,-4.381,1,0.0275223,5.999,1,1.216,69.289,265.528,0.80805,3,0,17,8.943,0.000282386780267687,7,395.518,5,0,28,91.95,359.859,59.447,0.283,-7.806,1.001,-4.982,13.792,4.583,19.114,8.721,-4.164,135.718,91.198,45.126,17,7,0,0,1,0,0,715.741,0,1307.807,21.065,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-0161AEC2E23E,48867,m_269862bba____24386160____7200598,48867-3,876,-2.72700621853685,-3.86480621853685,-47.5705063557585,-36.6775197982788,-25.255989074707,-11.4215307235718,4.8304500579834,1.1378,-0.0973930792334588,-0.295742750008842,-0.629473103620069,4.5,0,0.0064656,0,0,2,-4.381,1,0.0333612,6.518,1,1.236,81.379,226.001,0.8163408,3,0,17,8.756,0.000382880822384283,7,395.518,5,0,28,88.248,363.922,55.389,0.185,-7.692,0.909,-5.19,13.596,4.301,18.834,8.785,-3.824,104.229,71.762,43.788,17,7,0,0,1,0,0,695.987,0,1273.389,24.685,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-0161AEC2E23E,48867,m_269862bba____24386160____7200598,48867-5,910,-2.65711287440246,-4.12521287440246,-47.2811377100918,-36.4289708137512,-30.7205829620361,-5.70838785171509,5.31013345718384,1.4681,-0.0948968883715163,-0.28816284437419,-0.613339667636096,4.5,0,0.0070962,0,0,2,-4.381,1,0.0393119,6.906,1,1.282,65.361,254.771,0.8674359,3,0,17,9.208,0.00538189826902887,7,395.518,5,0,28,88.951,290.147,56.982,0.418,-6.513,0.762,-5.155,12.412,3.957,17.797,8.025,-2.711,147.869,103.646,40.669,17,7,0,0,1,0,0,634.14,0,1213.07,23.86,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-0161AEC2E23E,48867,m_269862bba____24386160____7200598,48867-4,1028,-2.31871702897704,-3.45651702897704,-42.0363743277053,-34.4240279197693,-32.6596603393555,-1.76436758041382,5.81017637252808,1.1378,-0.0828113224634658,-0.25146394825969,-0.535227970778155,4.5,0,0.0067609,0,0,2,-4.381,1,0.0329521,6.441,1,1.216,63.371,227.214,0.8471544,3,0,17,8.788,0.00278852140956041,7,395.518,5,0,28,91.403,354.355,54.634,0.401,-7.147,0.88,-4.892,13.22,4.318,18.589,8.523,-3.26,154.438,104.318,43.118,17,7,0,0,1,0,0,665.588,0,1258.939,20.648,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-0161AEC2E23E,48867,m_269862bba____24386160____7200598,48867-6,1304,-1.51266285159953,-2.98076285159953,-29.1855756228353,-26.5930714607239,-20.6769409179688,-5.91613054275513,7.87327909469604,1.4681,-0.0540236732714118,-0.16404769029397,-0.349166999860391,4.5,0,0.0069683,0,0,2,-4.381,1,0.0293127,5.981,1,1.213,69.239,230.078,0.8552672,3,0,17,9.2,0.00390285600521614,7,395.518,5,0,28,88.558,325.822,57.876,0.358,-6.88,0.778,-5.101,12.72,4.002,17.903,8.321,-2.905,135.864,90.817,41.307,17,7,0,0,1,0,0,645.78,0,1220.483,20.641,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-017DA1C05B1D,98562,rxn503b____EMOL3801098____EMOL7515103____EMOL1468452,98562-4,256,-4.47627817522789,-5.04487817522789,-59.9010911131155,-43.3309326171875,-31.7631168365479,-11.5678157806396,6.94728755950928,0.5686,-0.131655240447879,-0.426511870153629,-0.988935404257813,6.5,0,0.0112624,0,0,1,-6.864,-2,0.0974431,12.005,2,1.211,128.164,166.567,0.7691857,1,0,22,8.43,0.0000306254063894816,6,444.535,5,0,34,94.465,521.473,83.405,-1.025,-8.48,0.91,-3.243,17.197,4.876,25.351,13.449,-6.919,150.461,70.652,52.241,22,9,0,0,1,0,0,816.204,2,1479.099,0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-017DA1C05B1D,98562,rxn503b____EMOL3801098____EMOL7515103____EMOL1468452,98562-3,358,-4.18165293496056,-4.75025293496056,-55.7941565077888,-40.4604825973511,-28.6591644287109,-11.8013181686401,5.03060293197632,0.5686,-0.122989792204722,-0.398439181794738,-0.92384442472469,6.5,0,0.0110809,0,0,1,-6.864,-2,0.095886,11.942,2,1.328,126.654,167.504,0.7595751,1,0,22,8.546,0.000021273299837749,6,444.535,5,0,34,95.143,535.412,83.773,-1.044,-8.702,0.926,-3.166,17.432,4.948,25.457,13.565,-7.154,155.502,73.214,52.701,22,9,0,0,1,0,0,829.571,2,1487.267,0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-01DF3EF44742,99137,rxn514b____EMOL483896____EMOL17240199____EMOL4279023,99137-1,265,-4.47878814702221,-4.52408814702221,-55.4649608836707,-41.6894760131836,-32.9641265869141,-8.72534942626953,5.44252252578735,0.0453,-0.154440970586973,-0.474491591977025,-1.02552891339996,7.7,0,0.0118558,0,0,1,-4.103,1,0.0212553,5.139,1,0.521,119.978,220.068,0.8605659,2,0,18,8.272,0.144755551290403,9,390.484,6,0,29,84.18,309.425,76.197,-0.66,-5.99,0.112,-3.839,13.016,2.882,19.407,11.267,-2.592,179.905,85.708,40.744,18,9,0,0,1,0,0,649.471,1,1242.421,0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-01DF3EF44742,99137,rxn514b____EMOL483896____EMOL17240199____EMOL4279023,99137-2,1000,-2.44130904251181,-3.98730904251181,-44.6277868507394,-38.6589412689209,-32.0875091552734,-6.57143211364746,9.14166259765625,1.546,-0.0841830704314416,-0.258637063434112,-0.558997864479303,7.7,0,0.010708,0,0,1,-4.103,0,0.0108739,3.761,1,0.465,115.286,244.33,0.8013847,3,0,18,8.087,0.016553387921696,9,390.484,6,0,29,87.439,359.474,76.832,-0.777,-7.186,0.232,-3.576,13.917,3.302,20.088,11.743,-3.796,199.317,95.746,43.556,18,9,0,0,1,0,0,719.09,1,1300.736,0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-01E9987F6BBC,40801,m_270004bda____24170338____18240806,40801-2,1346,-1.40856773004933,-1.41736773004933,-30.9108722522088,-28.3950754404068,-26.9116172790527,-1.48345816135406,0.0931509733200073,0.0088,-0.0503059903589045,-0.152758615373459,-0.325138789441028,4.5,0,0.0074063,0,0,1,-5.09,2,0.0297986,5.741,1,0.894,61.347,35.621,0.8513732,3,0,18,9.495,0.0074406519543542,7,382.384,3,2,28,100,406.534,40.641,0.533,-6.602,0.677,-3.089,11.364,4.271,18.319,9.856,-4.622,647.207,1271.164,40.716,23,2,0,0,1,0,104.091,607.594,0,1106.249,104.091,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-01E9987F6BBC,40801,m_270004bda____24170338____18240806,40801-1,1430,-0.677692530957854,-0.686492530957854,-27.2640943357284,-26.3088427186012,-25.3952293395996,-0.913613379001617,0.350457549095154,0.0088,-0.0242033046770662,-0.0734954879836919,-0.1564313340624,4.5,0,0.0072373,0,0,1,-5.09,2,0.0215405,4.907,1,0.696,55.213,46.281,0.8376508,3,0,18,8.979,0.00691213580742112,7,382.384,3,2,28,100,425.442,39.836,0.55,-6.914,0.703,-2.909,11.599,4.367,18.337,9.974,-4.834,739.974,1307.489,41.353,23,2,0,0,1,0,94.847,621.782,0,1117.645,94.847,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-02393E0D1A46,72513,rxn502c____EMOL478180____EMOL44472687____EMOL44834539,72513-2,177,-4.68860698749509,-4.72600698749509,-55.092002197439,-43.129599571228,-34.3102836608887,-8.81931591033936,9.12623500823975,0.0374,-0.15628689958317,-0.485619734089009,-1.06530259402372,6.2,0,0.0152081,0,0,0,-6.002,-2,0.0502752,8.05,3,0.92,115.615,107.424,0.8111687,3,0,22,8.37,0.0624061258646347,6,397.476,5,0,30,100,483.078,79.724,-1.03,-6.891,0.509,-1.276,15.111,4.225,23.732,14.448,-5.528,793.45,385.25,45.548,22,7,0,0,0,0,0,706.117,1,1288.944,0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-02393E0D1A46,72513,rxn502c____EMOL478180____EMOL44472687____EMOL44834539,72513-1,576,-3.62526937942632,-3.66266937942632,-47.2963578141352,-37.4940090179443,-28.5691528320312,-8.92485618591309,2.4005491733551,0.0374,-0.120842312647544,-0.375485161527389,-0.823700703479289,6.2,0,0.0150567,0,0,0,-6.002,-1,0.0816633,10.241,3,0.883,90.104,112.353,0.8011924,3,0,22,8.396,0.175190455090439,6,397.476,5,0,30,100,510.76,74.559,-0.794,-7.185,0.489,-0.709,15.107,4.398,24.064,14.479,-5.647,1384.985,703.454,45.63,22,7,0,0,0,0,0,713.217,1,1284.37,0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-02393E0D1A46,72513,rxn502c____EMOL478180____EMOL44472687____EMOL44834539,72513-3,927,-2.64623913427507,-4.30183913427507,-46.592121538106,-38.7280621528625,-32.508861541748,-6.2192006111145,6.06475830078125,1.6556,-0.0882079711425024,-0.274082674907487,-0.601254364392013,6.2,0,0.0152256,0,0,0,-6.002,-1,0.0857277,10.476,3,0.904,86.104,112.896,0.8083937,3,0,22,8.435,0.271998522729912,6,397.476,5,0,30,100,506.306,75.225,-0.737,-7.047,0.484,-0.651,14.991,4.4,24.048,14.403,-5.514,1511.389,773.098,45.417,22,7,0,0,0,0,0,705.306,1,1280.128,0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-02393E0D1A46,72513,rxn502c____EMOL478180____EMOL44472687____EMOL44834539,72513-4,1019,-2.39638970699226,-4.05198970699226,-48.3580435601995,-40.0725054740906,-34.6971244812012,-5.3753809928894,6.7860279083252,1.6556,-0.0798796568997421,-0.248204666201922,-0.544485852185807,6.2,0,0.0155074,0,0,0,-6.002,-2,0.0525543,8.179,3,0.944,116.778,106.061,0.8202711,3,0,22,8.403,0.0901223861947368,6,397.476,5,0,30,100,469.65,78.999,-1.015,-6.68,0.476,-1.345,14.862,4.11,23.511,14.331,-5.299,773.567,374.826,44.78,22,7,0,0,0,0,0,692.489,1,1272.941,0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-02527EDCA73D,62593,m_270004bbb____8293672____7549102,62593-3,70,-5.15716390255472,-5.74946390255472,-66.1946803693274,-44.8887348175049,-33.585521697998,-11.3032131195068,5.69697570800781,0.5923,-0.177833238019128,-0.546360048719111,-1.18085975929198,4.7,0,0.0107459,0,0,1,-6.128,1,0.0025597,1.754,2,0.292,74.985,103.555,0.8836091,3,0,21,8.67,0.0725281445719692,5,426.344,4,0,29,100,326.253,48.6,0.119,-5.697,0.605,-3.047,13.524,4.491,19.16,9.771,-3.723,480.527,1040.695,39.906,21,8,0,0,0,0,0,618.542,0,1201.426,113.749,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-02527EDCA73D,62593,m_270004bbb____8293672____7549102,62593-4,144,-4.82522296942826,-5.41752296942826,-63.6339501543669,-44.4937963485718,-34.6140060424805,-9.87979030609131,5.45535135269165,0.5923,-0.166386998945802,-0.511193575862781,-1.10485370290183,4.7,0,0.0107088,0,0,1,-6.128,1,0.0019479,1.524,2,0.313,65.645,108.211,0.8759873,3,0,21,8.689,0.105037928804662,5,426.344,4,0,29,100,333.279,44.058,0.188,-5.854,0.577,-2.85,13.407,4.501,18.977,9.76,-3.759,589.239,1294.124,39.599,21,8,0,0,0,0,0,620.686,0,1192.085,113.551,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-02527EDCA73D,62593,m_270004bbb____8293672____7549102,62593-6,205,-4.60978103959386,-5.93628103959387,-65.5834991535974,-46.0142889022827,-34.2108955383301,-11.8033933639526,7.29710531234741,1.3265,-0.158957966882547,-0.488369235681902,-1.05552296410572,4.7,0,0.0101579,0,0,1,-6.128,1,0.0166011,4.541,2,0.571,74.514,85.176,0.8540526,3,0,21,8.657,0.0200188896092626,5,426.344,4,0,29,100,363.085,48.04,0.122,-6.351,0.698,-2.908,14.222,4.846,20.103,10.11,-4.42,485.494,1317.654,41.89,21,8,0,0,0,0,0,654.351,0,1242.211,131.575,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-0258CCAE4910,3905,YAS_R001____OTV6666760____OTV7020701068,3905-1,523,-3.77278250253085,-3.77278250253085,-50.5591658454155,-38.8601069450378,-33.7612495422363,-5.09885740280151,1.23016321659088,0,-0.114326742500935,-0.366706950980944,-0.839047294140523,8.5,0,0.0145068,0,0,1,-5.014,1,0.0290388,6.534,2,0.632,83.887,257.146,0.7546029,3,0,22,8.025,0.0014080260369994,4,440.544,6,0,33,100,487.599,78.696,-0.442,-8.554,0.575,-2.738,16.669,4.254,25.416,15.358,-5.757,395.638,200.889,52.845,22,7,0,0,1,0,0,828.632,1,1470.186,0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-027CB3113620,20194,WXCD003____AN3784____LN05333710____AK00809,20194-3,976,-2.49226291162582,-4.03976291162583,-48.8819427274015,-40.2608697414398,-38.4150924682617,-1.8457772731781,4.22314929962158,1.5475,-0.0692295253229396,-0.228590855818802,-0.543744434154189,8.5,0,0.0104879,0,0,1,-5.837,1,0.0675452,10.245,1,0.941,61.173,360.753,0.8005545,3,0,21,9.017,0.0132109340680096,5,483.612,7,0,36,100,388.53,75.467,-0.217,-7.338,0.743,-2.477,16.044,4.963,24.813,12.58,-5.087,649.675,343.381,53.966,21,9,0,0,0,0,0,810.456,0,1553.935,0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-0282D10141FD,57825,m_270004bbb____8292364____10709854,57825-1,163,-4.7455117172325,-4.8256117172325,-59.8543821490941,-41.3879108428955,-29.6121635437012,-11.7757472991943,1.6054060459137,0.0801,-0.169482561329732,-0.514648876087467,-1.09540343861573,4.75,0,0.0100124,0,0,1,-5.1,1,0.0254579,5.548,2,0.624,79.752,91.756,0.8181042,3,0,23,8.897,0.0140581847394858,7,370.453,5,0,28,100,499.414,60.251,-0.134,-7.583,0.71,-2.813,13.992,4.22,20.459,11.778,-4.608,433.023,221.483,43.794,23,5,0,0,1,0,0,670.922,1,1209.131,0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-0282D10141FD,57825,m_270004bbb____8292364____10709854,57825-2,660,-3.42017321993642,-4.72327321993642,-55.0210369342771,-43.3739819526672,-37.0038299560547,-6.37015199661255,5.92817878723145,1.3031,-0.122149043569158,-0.370916438215275,-0.789476399810613,4.75,0,0.0094266,0,0,1,-5.1,1,0.0317928,6.292,2,0.618,84.62,112.859,0.7854909,3,0,23,8.821,0.00241065153566422,7,370.453,5,0,28,100,515.131,60.472,-0.254,-8.186,0.789,-2.847,14.541,4.415,21.024,12.019,-5.34,389.359,197.445,45.388,23,5,0,0,1,0,0,712.611,1,1245.21,0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-0282D10141FD,57825,m_270004bbb____8292364____10709854,57825-3,1234,-1.78040640719635,-4.24770640719635,-53.3646585135425,-41.2702631950378,-35.3734855651855,-5.89677762985229,4.1993579864502,2.4673,-0.0635859431141553,-0.193084373412292,-0.410970073784523,4.75,0,0.010008,0,0,1,-5.1,1,0.0289559,5.924,2,0.728,89.395,92.402,0.8189886,3,0,23,8.953,0.00851012291062885,7,370.453,5,0,28,96.853,489.414,61.84,-0.228,-7.521,0.718,-3.026,14.014,4.16,20.548,11.777,-4.613,350.807,176.401,43.809,23,5,0,0,1,0,0,671.211,1,1211.876,0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-028F2DC4E032,96994,rxn318____EMOL50155899____EMOL481226____EMOL476827,96994-1,192,-4.69863757955225,-4.74113757955225,-55.6062228854202,-39.9824905395508,-32.3073081970215,-7.6751823425293,1.45822203159332,0.0425,-0.156621252651742,-0.486658646810963,-1.06758165383116,6,0,0,0,0,1,-6.464,2,0.0303648,6.279,0,0.86,35.883,197.383,0.8110818,3,0,22,9.021,0.022026855366047,3,466.352,4,0,30,100,381.239,43.256,0.531,-7.133,0.57,-2.42,13.419,4.879,19.213,9.105,-4.905,1128.549,2071.87,46.242,22,5,0,0,0,0,36.271,709.679,0,1298.5,95.174,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-028F2DC4E032,96994,rxn318____EMOL50155899____EMOL481226____EMOL476827,96994-2,1073,-2.2125295956232,-3.7950295956232,-45.0361270485841,-37.2146284580231,-34.8222274780273,-2.39240097999573,1.76967406272888,1.5825,-0.0737509865207734,-0.229161462403704,-0.50271083156639,6,0,0,0,0,1,-6.464,2,0.0323116,6.374,0,0.863,41.986,183.486,0.8308448,3,0,22,9.159,0.0552975374840615,3,466.352,4,0,30,100,356.988,43.424,0.49,-6.698,0.45,-2.618,12.887,4.54,18.642,8.905,-4.308,987.746,1803.255,44.36,22,5,0,0,0,0,36.26,678.045,0,1257.247,95.585,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-02AC8E798E60,89826,rxn112____EMOL628199____EMOL932560,89826-1,340,-4.27581637536966,-4.38911637536966,-45.1966953343057,-31.8818387985229,-25.9725341796875,-5.90930461883545,1.109454870224,0.1133,-0.152707727691774,-0.463710601313972,-0.986983962859301,4.5,0,0,0,0,1,-5.494,1,0.012614,3.914,0,1.124,37.281,150.606,0.8538538,3,0,22,8.933,0.116447644559008,6,387.911,3,0,28,100,419.269,27.765,0.412,-6.622,0.728,-2.312,12.992,4.878,17.037,7.719,-4.21,1094.614,970.164,43.251,22,5,0,0,0,0,0,644.794,0,1214.673,37.638,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-02AC8E798E60,89826,rxn112____EMOL628199____EMOL932560,89826-4,954,-2.57291917082921,-3.60941917082921,-40.2884373165188,-33.2402536869049,-30.8861808776855,-2.35407280921936,0.819549202919006,1.0365,-0.0918899703867575,-0.279032070392478,-0.593905288816837,4.5,0,0,0,0,1,-5.494,1,0.0139733,4.084,0,1.112,37.745,148.955,0.8614795,3,0,22,8.935,0.191559362927561,6,387.911,3,0,28,100,409.464,28.157,0.409,-6.452,0.666,-2.355,12.729,4.716,16.72,7.623,-3.951,1083.595,933.532,42.307,22,5,0,0,0,0,0,631.616,0,1193.437,35.453,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-02AC8E798E60,89826,rxn112____EMOL628199____EMOL932560,89826-3,1261,-1.64530602404243,-2.68180602404243,-37.9292617052757,-33.6960417032242,-32.2943420410156,-1.40169966220856,2.81598210334778,1.0365,-0.0587609294300869,-0.178432790086374,-0.379784938632986,4.5,0,0,0,0,1,-5.494,1,0.0143274,4.132,0,1.106,38.01,148.938,0.8660673,3,0,22,8.939,0.216795167907271,6,387.911,3,0,28,100,404.947,28.239,0.41,-6.357,0.661,-2.376,12.692,4.698,16.695,7.585,-3.877,1077.325,930.874,42.19,22,5,0,0,0,0,0,627.619,0,1191.583,35.724,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-02BB8772E392,54466,m_270004bda____24170338____21415512,54466-2,1246,-1.68205076672122,-1.69085076672122,-31.5168580619952,-30.5129081010818,-29.1439399719238,-1.36896812915802,4.50013065338135,0.0088,-0.0560683588907072,-0.174217427103177,-0.382180261610074,4.5,0,0.0069698,0,0,1,-5.666,2,0.0138971,4.073,1,0.54,58.352,75.192,0.84282,3,0,18,9.537,0.00189248122293243,9,410.438,3,2,30,100,406.941,39.387,0.552,-6.742,0.912,-3.032,12.134,4.846,19.316,9.931,-5.304,690.956,1382.718,44.214,23,2,0,0,1,0,105.155,645.64,1,1193.548,105.155,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-02BB8772E392,54466,m_270004bda____24170338____21415512,54466-1,1250,-1.67421302861449,-1.68301302861449,-29.9534394533791,-29.1668063402176,-28.2253723144531,-0.941434025764465,4.49369668960571,0.0088,-0.0558071009538163,-0.173405637950151,-0.380399442113229,4.5,0,0.0068723,0,0,1,-5.666,1,0.0224147,5.191,1,0.487,71.888,83.703,0.8351073,3,0,18,9.077,0.000701731554296478,9,410.438,3,2,30,100,397.602,41.344,0.404,-6.822,0.933,-3.314,12.264,4.781,19.533,9.98,-5.453,514.151,960.697,44.477,23,2,0,0,1,0,101.613,654.805,1,1202.359,101.613,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-02DF9A19852D,45889,m_270004bbb____23845970____24720860,45889-2,106,-4.97657782986944,-5.18387782986944,-56.3434563490727,-40.2983684539795,-27.6145343780518,-12.6838340759277,12.6171398162842,0.2073,-0.15551805718342,-0.493739054575634,-1.11439143249592,5,0,0.0077925,0,0,2,-5.057,2,0.0185589,4.914,1,0.265,34.334,262.034,0.898307,3,0,26,8.544,0.158257601684668,6,424.588,4,4,32,100,345.278,33.198,0.534,-6.276,0.829,-4.197,13.224,4.507,18.655,8.25,-2.232,291.145,159.542,43.437,26,9,0,0,0,0,0,641.646,0,1301.166,0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-0362648F57EF,78755,rxn512b____EMOL31531197____EMOL44846536____EMOL50155899,78755-1,432,-3.94325468056887,-3.98335468056887,-48.7928910151211,-39.5499277114868,-35.2840766906738,-4.26585102081299,5.53395557403564,0.0401,-0.131441822685629,-0.40842030362757,-0.895950428626234,6,0,0.0084434,0,0,2,-5.146,2,0.0447282,7.763,1,0.709,54.31,353.165,0.8301382,3,0,17,8.276,0.000116321320214954,6,462.436,4,0,30,94.557,139.7,46.003,0.814,-6.399,0.808,-5.481,13.451,4.594,20.361,8.637,-4.118,188.225,782.419,44.6,17,7,0,0,0,0,0,710.613,0,1347.187,163.439,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-03C3664644A2,98497,rxn502c____EMOL521529____EMOL49259969____EMOL36790511,98497-2,385,-4.15070282757494,-4.15180282757494,-48.038259212933,-39.1962077617645,-36.3223114013672,-2.87389636039734,3.6478443145752,0.0011,-0.125778873562877,-0.403440054470922,-0.923094817663609,5.75,0,0.0084343,1,0,0,-7.802,-1,0.0587291,8.854,1,1.144,113.853,150.966,0.8600464,3,0,21,8.621,0.030128953724953,7,455.573,5,0,33,100,386.558,71.113,-0.931,-4.266,0.432,-1.392,14.54,4.433,20.708,10.915,-5.788,643.949,589.016,45.183,21,9,0,0,2,13.49,0,681.738,0,1334.939,30.361,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-03C3664644A2,98497,rxn502c____EMOL521529____EMOL49259969____EMOL36790511,98497-1,747,-3.17095359397542,-3.17205359397542,-40.1868912353036,-34.7399015426636,-32.5809135437012,-2.1589879989624,2.57658791542053,0.0011,-0.09608950284774,-0.308210378777138,-0.705203660981113,5.75,0,0.0082875,1,0,0,-7.802,-2,0.0266222,5.999,1,1.103,124.317,154.088,0.8522104,3,0,21,8.6,0.0130045471600706,7,455.573,5,0,33,100,381.703,72.71,-1.037,-4.369,0.475,-1.602,14.753,4.472,20.526,11.149,-5.943,491.877,479.96,45.815,21,9,0,0,2,15.722,0,693.816,0,1351.884,33.708,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
