canonical_id,compound_code,title,variant,pose_index,glide_docking_score,glide_gscore,glide_emodel,glide_energy,glide_evdw,glide_ecoul,glide_einternal,glide_eff_state_penalty,glide_ligand_efficiency,glide_ligand_efficiency_sa,glide_ligand_efficiency_ln,quickprop_accpthb,quickprop_acid,quickprop_acxdn_5_sa,quickprop_amide,quickprop_amidine,quickprop_amine,quickprop_ciqplogs,quickprop_cns,quickprop_dip_2_v,quickprop_dipole,quickprop_donorhb,quickprop_ea_ev,quickprop_fisa,quickprop_fosa,quickprop_glob,quickprop_humanoralabsorption,quickprop_in34,quickprop_in56,quickprop_ip_ev,quickprop_jm,quickprop_metab,quickprop_mol_mw,quickprop_nando,quickprop_noncon,quickprop_nonhatm,quickprop_percenthumanoralabsorption,quickprop_pisa,quickprop_psa,quickprop_qplogbb,quickprop_qplogherg,quickprop_qplogkhsa,quickprop_qplogkp,quickprop_qplogpc16,quickprop_qplogpo_w,quickprop_qplogpoct,quickprop_qplogpw,quickprop_qplogs,quickprop_qppcaco,quickprop_qppmdck,quickprop_qppolrz,quickprop_ringatoms,quickprop_rotor,quickprop_rtvfg,quickprop_ruleoffive,quickprop_ruleofthree,quickprop_saamideo,quickprop_safluorine,quickprop_sasa,quickprop_stars,quickprop_volume,quickprop_wpsa,source_file,pose_count,variant_count,source_file_count,source_file_exists,known_internal_overlap,smiles,structure_status,feature_completeness,trace_complete,selection_eligible,docking_priority,emodel_priority,ligand_efficiency_priority,exploitation_score,selected_for_phase8,acquisition_id,priority,wave,selection_arm
ATP-HTVS-E1C245C409AF,78465,rxn502c____EMOL31600582____EMOL49259969____EMOL324170366,78465-1,755,-3.15659262772222,-3.16499262772222,-48.9050110051162,-41.7559719085693,-37.1696853637695,-4.5862865447998,4.31940078735352,0.0084,-0.0928409596388889,-0.300768668134531,-0.697379850888016,6.7,0,0.0152172,0,0,1,-6.082,-1,0.0567784,9.218,3.5,0.407,103.061,215.922,0.7681153,3,0,21,7.767,0.00235466956284,8,469.6,5,0,34,100.0,475.697,71.665,-0.794,-8.279,0.716,-2.75,17.412,4.848,26.601,14.948,-5.55,260.297,184.265,51.212,21,11,0,0,1,0.0,0.0,823.71,2,1496.419,29.029,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,1,1,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.17391304347826086,0.26638089406001225,0.16350275566442132,0.1995713410900184,False,,,,
ATP-HTVS-E1C6EE43BDB1,58563,m_282030aaa____21933634____23157418____21938276,58563-1,337,-4.2350556188793,-4.2983556188793,-49.8756017797284,-36.7085256576538,-29.6868629455566,-7.02166271209717,1.59548115730286,0.0633,-0.128335018753918,-0.411638977914084,-0.94185444169432,6.0,0,0.0126145,0,0,1,-5.978,1,0.0102447,3.731,2.0,0.749,35.22,330.761,0.8820643,3,0,22,8.164,0.577655603235403,6,440.59,6,0,33,100.0,306.682,49.435,0.118,-5.629,0.753,-2.287,13.647,4.787,21.127,10.517,-3.596,1145.018,633.576,45.381,22,9,0,0,0,0.0,0.0,672.663,0,1358.937,0.0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,3,3,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.5027556644213105,0.3061849357011635,0.4733619105939988,0.43790569503980403,False,,,,
ATP-HTVS-E1CE322086D6,92705,rxn502b____EMOL509335____EMOL30488121____EMOL36790511,92705-3,803,-2.99405186690572,-5.04095186690571,-57.4190792984357,-39.4484820365906,-32.3698844909668,-7.07859754562378,1.62104725837708,2.0469,-0.0965823182872811,-0.30340182568348,-0.6752504526574,6.0,0,0.0116198,0,0,0,-7.718,-1,0.012947,4.132,1.8,1.3,108.785,68.887,0.8393717,1,0,22,8.714,0.0043704729382798,5,424.519,5,0,31,100.0,458.396,69.462,-0.749,-6.317,0.715,-1.238,15.244,4.951,22.036,12.266,-6.75,921.073,925.505,46.494,22,7,1,0,1,0.0,0.0,692.772,2,1318.467,56.704,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,6,6,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.15615431720759337,0.6154317207593386,0.17575015309246786,0.29785670545009185,False,,,,
ATP-HTVS-E1EEBF193F90,39106,m_282030aaa____21914690____22360182____21940090,39106-1,473,-3.90988889867968,-3.97628889867967,-51.9278948617931,-37.6999433040619,-34.0573425292969,-3.64260077476501,3.78875041007996,0.0664,-0.12218402808374,-0.38791010897955,-0.875530703960444,5.0,0,0.0113449,0,0,1,-7.463,1,0.006884,2.948,2.0,0.648,42.218,192.302,0.9062407,3,0,22,8.108,0.542953064160714,4,494.408,5,0,32,100.0,323.118,45.606,0.298,-5.316,0.728,-2.454,13.272,4.808,19.924,9.817,-3.505,982.754,1229.305,42.31,22,8,0,0,0,0.0,17.288,623.282,0,1262.248,65.644,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,1,1,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.37783221065523576,0.39191671769748926,0.3937538273116963,0.38524188609920396,False,,,,
ATP-HTVS-E2020C00AE4E,70850,rxn502b____EMOL1014130____EMOL30488121____EMOL712348,70850-1,525,-3.76574555444761,-3.80604555444761,-44.0672948258289,-35.5894510746002,-32.9809837341309,-2.60846734046936,1.41242098808289,0.0403,-0.121475663046697,-0.381601297194506,-0.849291028769415,5.5,0,0.0081553,0,0,0,-7.599,-1,0.0163827,4.568,1.0,1.354,112.11,85.041,0.8426899,1,0,22,8.798,0.0096646913252278,6,406.486,5,0,31,100.0,477.26,71.44,-0.911,-6.353,0.717,-1.232,14.419,4.772,19.849,10.689,-6.391,856.568,418.479,44.891,22,7,0,0,1,0.0,0.0,674.411,1,1273.916,0.0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,2,2,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.3190447030006124,0.14084507042253522,0.38640538885486836,0.27905695039804046,False,,,,
ATP-HTVS-E20398B5FF99,20961,Shen____49239300____530956____40180766,20961-2,484,-3.85077388713946,-3.88647388713946,-43.1786225743577,-33.4662828445435,-24.0493431091309,-9.4169397354126,5.84867191314697,0.0357,-0.120336683973108,-0.382045157017198,-0.862293241462236,7.0,0,0.015505,0,0,2,-4.226,1,0.0116402,4.056,3.0,0.758,75.08,153.948,0.7789777,3,0,23,9.318,0.0022002732001302,6,425.532,6,0,32,87.379,552.938,79.173,0.053,-9.198,0.628,-4.313,16.599,3.97,25.16,15.397,-3.974,119.595,60.985,50.561,23,8,0,0,0,0.0,0.0,781.966,1,1413.585,0.0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,4,4,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.3570116350275566,0.12492345376607471,0.3723208818126148,0.29044703000612365,False,,,,
ATP-HTVS-E22DE85EEE62,82273,rxn102c____EMOL30152961____EMOL324170366,82273-1,190,-4.66828346953391,-4.98518346953391,-56.3561957092435,-43.0293884277344,-31.9887752532959,-11.0406131744385,12.9003658294678,0.3169,-0.166724409626211,-0.506273503051098,-1.07757689152701,6.65,0,0.0195772,0,0,0,-5.161,-2,0.0246675,5.514,4.0,-0.139,148.321,210.345,0.8184412,3,0,18,7.886,0.399802877125478,9,379.458,6,0,28,91.541,320.695,84.956,-1.636,-5.999,0.018,-1.971,13.891,3.117,22.367,14.306,-4.006,388.481,178.036,38.539,18,12,0,0,1,0.0,0.0,679.361,2,1232.777,0.0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,2,2,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.7023882424984691,0.5695039804041642,0.840783833435395,0.6902020820575628,False,,,,
ATP-HTVS-E2321FC28CB2,69889,rxn102c____EMOL1087657____EMOL50155899,69889-1,421,-4.0080424672651,-4.0472424672651,-49.4170682646387,-38.4863584041595,-36.2296104431152,-2.25674796104431,1.19548273086548,0.0392,-0.143144373830896,-0.434670626478143,-0.925173882685193,4.5,0,0.0067696,0,0,1,-5.175,1,0.0039637,2.22,1.0,1.002,28.465,207.361,0.8412208,3,0,22,8.587,0.102371276668678,3,368.48,4,0,28,100.0,428.909,36.071,0.332,-6.873,0.878,-2.02,13.213,4.994,18.296,9.004,-4.537,1326.989,743.078,43.848,22,6,0,0,0,0.0,0.0,664.734,0,1243.339,0.0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,1,1,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.4219228413962033,0.2878138395590937,0.6484996938150643,0.42700551132884257,False,,,,
ATP-HTVS-E2660D394356,62850,m_282030aaa____21899930____22360182____21979096,62850-4,270,-4.45302527368801,-5.40702527368801,-62.3093043951037,-42.4042310714722,-33.0412902832031,-9.36294078826904,7.20390510559082,0.954,-0.130971331579059,-0.424296270913805,-0.983798186085857,5.7,0,0.0163338,0,0,0,-7.292,-2,0.0099446,3.71,4.0,0.719,104.039,268.237,0.860693,3,0,22,8.112,0.457428635117291,6,459.565,6,0,34,100.0,316.246,76.679,-1.013,-5.294,0.614,-1.267,14.806,4.762,24.074,13.307,-4.735,1021.639,570.158,45.206,22,11,0,0,0,0.0,9.419,697.94,0,1384.371,9.419,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,2,2,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.605021432945499,0.7966932026944274,0.5088793631353338,0.6432945499081445,False,,,,
ATP-HTVS-E27332E37A66,84834,rxn502b____EMOL331054254____EMOL44466703____EMOL24630243,84834-4,413,-4.06971303384061,-4.20621303384061,-53.9294620663381,-44.8981695175171,-41.9362945556641,-2.96187496185303,6.52921628952026,0.1365,-0.116277515252589,-0.380351462324422,-0.893392333342356,8.0,0,0.0106358,0,0,1,-7.111,1,0.0583556,9.195,1.0,1.009,60.366,198.542,0.8232503,3,0,22,8.661,0.0034090370454671,5,483.999,6,0,35,100.0,424.575,70.538,0.055,-7.143,0.621,-2.431,15.752,4.838,23.782,12.432,-5.721,661.229,832.481,50.748,22,8,0,0,1,0.0,0.0,752.179,0,1448.88,68.697,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,11,11,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.4427434170238824,0.4672382118799755,0.33496631965707285,0.4285364360073485,False,,,,
ATP-HTVS-E298C966C019,61537,m_282030aaa____21929760____22360182____21977402,61537-1,201,-4.6360237373466,-4.7168237373466,-56.8056092903448,-42.038275718689,-30.8693027496338,-11.1689729690552,11.8865966796875,0.0808,-0.144875741792081,-0.459951809319489,-1.0381320880261,6.0,0,0.0153963,0,0,1,-5.544,0,0.0274451,6.156,3.5,0.426,102.371,227.629,0.8224568,3,0,22,7.874,0.0123279854761693,7,426.563,6,0,32,95.153,399.069,72.749,-0.589,-7.034,0.66,-3.199,15.349,4.245,24.407,13.935,-4.34,264.248,129.865,47.131,22,9,0,0,1,0.0,0.0,729.069,1,1380.624,0.0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,4,4,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.6901408450704225,0.5927740355174526,0.6711573790569504,0.6571341090018371,False,,,,
ATP-HTVS-E2A28C61F774,89313,rxn502b____EMOL5415347____EMOL44466703____EMOL36798766,89313-1,538,-3.74761987849398,-4.21831987849398,-55.313091844141,-44.1331062316895,-33.2110023498535,-10.9221038818359,9.15607070922852,0.4707,-0.107074853671256,-0.350248946097334,-0.822685737271338,8.0,0,0.0153048,0,0,1,-7.032,1,0.0652418,9.644,2.0,1.462,91.552,122.573,0.828614,3,0,22,8.569,0.0033371890832774,3,481.983,6,0,35,100.0,458.444,77.393,-0.306,-7.218,0.528,-2.79,16.202,4.408,25.07,14.086,-5.369,334.664,388.634,49.491,22,9,0,0,0,0.0,0.0,739.228,1,1425.438,66.658,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,2,2,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.3086344151867728,0.5303123086344151,0.23392529087568892,0.36019595835884877,False,,,,
ATP-HTVS-E2AE692EC3A5,69985,rxn502b____EMOL18624763____EMOL44466703____EMOL24630243,69985-2,354,-4.18650402862766,-4.23870402862766,-50.4831701714512,-39.7746138572693,-34.0604972839355,-5.71411657333374,5.99513530731201,0.0522,-0.123132471430225,-0.398901407096931,-0.92491616738432,8.0,0,0.0100506,0,0,1,-6.411,1,0.0166014,4.944,1.0,1.069,102.561,240.748,0.7863953,3,0,22,8.752,0.0002238318165548,5,449.554,6,0,34,96.289,452.664,77.669,-0.626,-7.873,0.664,-3.11,16.136,4.445,23.382,12.991,-6.193,263.156,129.285,51.962,22,8,0,0,1,0.0,0.0,795.973,1,1472.519,0.0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,4,4,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.48377219840783836,0.3306797305572566,0.40293937538273117,0.4216778934476424,False,,,,
ATP-HTVS-E2D3668E21DF,35265,m_282030aaa____21905082____22360182____21967972,35265-1,592,-3.58715888640679,-3.64085888640679,-51.3979703023732,-39.7912244796753,-33.0008697509766,-6.79035472869873,4.74219465255737,0.0537,-0.108701784436569,-0.348664704905733,-0.797765563022179,6.0,0,0.0151352,0,0,1,-5.821,0,0.0105407,3.88,3.5,0.463,89.907,355.845,0.8269142,3,0,22,7.895,0.010417310607424,8,440.59,6,0,33,100.0,295.896,70.856,-0.517,-6.47,0.744,-3.237,14.943,4.509,24.047,12.958,-4.39,346.903,174.281,47.401,22,10,0,0,1,0.0,0.0,741.648,1,1428.037,0.0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,3,3,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.25780771586037965,0.3692590324556032,0.25107164727495407,0.2898958971218616,False,,,,
ATP-HTVS-E317819F970C,32035,m_282030aaa____21928704____22360182____21940090,32035-3,1002,-2.380741576248,-4.540041576248,-45.8237588079404,-34.8055601119995,-30.8553695678711,-3.95019054412842,3.80393409729004,2.1593,-0.07439817425775,-0.236199479889663,-0.533112935486272,5.0,0,0.0119471,0,0,1,-6.219,1,0.004564,2.357,2.0,0.876,42.693,193.321,0.9314996,3,0,22,8.327,1.40730292719732,4,433.503,5,0,32,100.0,297.857,45.714,0.294,-4.787,0.623,-2.552,12.201,4.479,19.158,9.57,-2.937,972.607,1103.802,40.266,22,8,0,0,0,0.0,57.996,591.867,0,1217.201,57.996,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,1,1,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.10777709736680956,0.1769748928352725,0.11022657685241886,0.1290263319044703,False,,,,
ATP-HTVS-E340B301DB22,93474,rxn512b____EMOL906257____EMOL49851977____EMOL50155899,93474-1,157,-4.88086551481484,-4.92096551481484,-58.8482731011994,-43.105354309082,-34.7074737548828,-8.39788055419922,4.68544626235962,0.0401,-0.157447274671447,-0.494601821858484,-1.10078475415483,6.0,0,0.0073741,0,0,2,-6.033,1,0.0216099,5.554,1.0,0.894,108.12,222.474,0.7534702,1,0,17,8.442,2.58112080743964e-07,6,456.964,5,0,31,87.186,324.382,77.384,-0.062,-8.52,0.909,-5.631,15.542,4.895,21.472,10.064,-6.618,58.13,206.944,48.286,17,9,0,0,1,0.0,47.027,813.662,1,1427.307,158.686,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,4,4,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.7807715860379669,0.6723821187997551,0.7728107777097367,0.7466625842008574,False,,,,
ATP-HTVS-E35DF7DBF452,50818,m_2430bbb____22526218____22586948,50818-2,294,-4.3975102751983,-5.1641102751983,-63.1984268849627,-46.3868951797485,-37.8293228149414,-8.55757236480713,7.22117042541504,0.7666,-0.133257887127221,-0.427429247205101,-0.977983516114473,6.2,0,0.0147207,1,0,0,-6.096,-2,0.0569201,9.197,4.0,0.059,125.918,209.782,0.747618,3,0,21,7.977,0.0297816787541868,7,443.547,7,0,33,100.0,506.649,94.665,-1.601,-6.658,0.384,-0.999,17.763,4.52,26.921,17.453,-6.174,399.25,302.09,51.09,21,11,0,0,2,25.197,0.0,842.349,2,1485.97,0.0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,2,2,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.5774647887323944,0.8199632578077158,0.5358236374770361,0.6418860992039193,False,,,,
ATP-HTVS-E366C71D7075,82403,rxn502b____EMOL5759977____EMOL13728749____EMOL24630243,82403-7,277,-4.42124865920338,-4.88204865920338,-58.2923986245629,-44.1357417106628,-36.9601707458496,-7.17557096481323,11.2567081451416,0.4608,-0.122812462755649,-0.405517816792342,-0.964597009103362,8.0,0,0.0109084,0,0,1,-6.981,1,0.0485958,8.432,1.0,1.187,83.799,228.117,0.8499177,3,0,22,8.726,0.0169847070315014,7,477.608,6,0,36,100.0,421.466,70.073,-0.414,-6.697,0.59,-2.682,15.469,4.516,23.217,12.059,-4.767,396.398,201.307,50.009,22,10,0,0,1,0.0,0.0,733.382,0,1463.232,0.0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,11,11,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.5878750765462339,0.6454378444580526,0.3998775260257195,0.5675443968156766,False,,,,
ATP-HTVS-E381363CD12F,95042,rxn512c____EMOL36790511____EMOL36725275____EMOL6215666,95042-2,216,-4.60702306309411,-4.62572306309411,-52.9185994534449,-42.9767589569092,-36.2106590270996,-6.76609992980957,12.1092987060547,0.0187,-0.127972862863725,-0.422557082504042,-1.00512796498795,8.0,0,0.0,0,0,1,-6.86,1,0.0427833,8.059,0.0,1.39,84.257,253.822,0.8115156,3,0,22,9.027,0.002324385207213,6,481.571,6,0,36,100.0,402.485,65.321,-0.319,-7.227,0.503,-2.853,15.404,4.842,22.7,10.835,-5.463,392.452,358.4,52.663,22,9,0,0,0,0.0,46.588,787.152,0,1518.05,46.588,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,3,3,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.6803429271279853,0.4255970606246173,0.46662584200857316,0.5611757501530925,False,,,,
ATP-HTVS-E38D6BC47DFC,96385,rxn502b____EMOL530620____EMOL13728749____EMOL49863303,96385-1,461,-3.9129454134309,-3.9376454134309,-49.561068012436,-40.5198501348495,-39.1119194030762,-1.40793073177338,5.75732088088989,0.0247,-0.115086629806791,-0.372836003653082,-0.864479396228104,6.5,1,0.0180196,0,0,0,-6.865,-2,0.0188608,4.975,3.5,1.142,123.989,104.387,0.8590807,3,0,22,8.691,0.565552145584573,6,449.508,6,0,34,93.812,446.467,99.427,-1.099,-4.134,0.281,-1.368,15.193,4.623,24.07,14.767,-4.533,167.384,91.141,44.858,22,9,0,0,0,0.0,0.0,674.843,0,1312.524,0.0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,4,4,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.37905695039804044,0.29393753827311697,0.3165952235150031,0.341028781383956,False,,,,
ATP-HTVS-E3DAAD165412,4865,YAS_R014____OTV5753507____OTV2889217____OTV7020410266,4865-2,499,-3.81299423918562,-3.95749423918562,-54.3701854203262,-41.4581928253174,-32.3082275390625,-9.14996528625488,4.74016141891479,0.1445,-0.112146889387812,-0.36331238591026,-0.842397378301845,6.0,0,0.0,0,0,1,-6.193,1,0.0906495,11.339,0.0,0.515,80.97,291.291,0.8548451,3,0,22,8.519,0.0293433500331952,6,453.583,5,0,34,100.0,341.913,68.519,-0.259,-6.237,0.791,-3.102,14.272,4.94,20.737,8.46,-4.087,421.66,215.208,48.738,22,8,0,0,0,0.0,0.0,714.175,0,1418.372,0.0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,1,1,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.33986527862829147,0.488671157379057,0.28413962033067974,0.37336191059399876,False,,,,
ATP-HTVS-E3E3C457ADC4,20867,N-ArylationHeterocycle____96400727____6834858,20867-1,8,-6.02590230095753,-6.25630230095753,-67.1478226898295,-44.6221389770508,-27.8983974456787,-16.7237415313721,5.97664403915405,0.2304,-0.223181566702131,-0.669544699370822,-1.40273071089927,4.25,0,0.0124787,0,0,1,-4.77,0,0.0171218,4.353,3.0,0.904,113.521,52.413,0.8772758,3,0,21,8.482,0.154615116846554,6,356.426,5,0,27,87.635,423.967,73.122,-0.443,-6.266,0.384,-3.509,13.055,3.285,19.555,11.831,-2.854,207.148,99.818,37.7,21,7,0,0,0,0.0,0.0,589.902,0,1106.945,0.0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,4,4,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.9755052051439069,0.9032455603184323,0.9932639314145744,0.9573790569503979,False,,,,
ATP-HTVS-E4024F0AB59A,22913,m_269862bba____21655320____10542750,22913-3,726,-3.24827750228818,-4.73837750228818,-54.9102437181084,-40.1961116790771,-28.6414947509766,-11.5546169281006,6.48122644424438,1.4901,-0.11200956904442,-0.344128883226731,-0.743773178813546,5.0,0,0.0079516,0,0,2,-4.059,2,0.003081,1.963,1.0,0.336,5.973,429.426,0.8926123,3,0,16,7.905,0.240138812677837,8,392.54,4,0,29,100.0,193.402,25.04,0.768,-5.644,0.688,-4.209,11.513,4.201,16.789,6.993,-2.004,540.829,311.587,39.951,16,9,0,0,1,0.0,0.0,628.801,1,1250.308,0.0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,2,2,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.18983466013472136,0.5162278015921616,0.28169014084507044,0.30612369871402323,False,,,,
ATP-HTVS-E41D62FB159D,67521,m_282030aaa____21930070____22360182____21958260,67521-2,558,-3.68823270883204,-3.74023270883204,-52.9350518047553,-39.4269962310791,-30.832727432251,-8.59426879882812,2.64772605895996,0.052,-0.108477432612707,-0.351424770451325,-0.814834056804346,6.7,0,0.0147039,0,0,1,-5.918,-1,0.0015339,1.511,3.0,0.667,93.835,314.902,0.798575,3,0,22,8.096,0.0120979145045888,6,455.602,6,0,34,100.0,380.492,67.334,-0.742,-7.332,0.718,-2.819,16.093,4.76,24.227,13.191,-4.757,318.394,158.852,49.314,22,12,0,0,0,0.0,0.0,789.229,0,1487.753,0.0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,4,4,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.288426209430496,0.4268218003674219,0.24984690753214941,0.3222290263319045,False,,,,
ATP-HTVS-E4A79D64766C,52865,m_282030aaa____21922106____22360182____21968946,52865-1,257,-4.46919804041955,-4.54539804041955,-56.7074965339145,-39.6586513519287,-32.4699745178223,-7.18867683410645,3.23862361907959,0.0762,-0.135430243649077,-0.434397155317824,-0.993926503920296,6.7,0,0.0159238,0,0,1,-5.718,0,0.0229277,5.659,3.0,0.634,80.955,232.729,0.829247,3,0,22,8.082,0.0468715033710385,5,445.538,6,0,33,100.0,381.144,68.724,-0.342,-6.839,0.593,-2.771,14.867,4.441,23.975,13.415,-4.207,421.801,330.328,46.969,22,10,0,0,0,0.0,33.941,728.769,0,1396.892,33.941,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,3,3,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.612369871402327,0.5890998162890386,0.5560318432333129,0.5941212492345377,False,,,,
ATP-HTVS-E4F433E7DDB9,59170,m_270004bbb____24792668____14597188,59170-1,149,-4.90464186367557,-5.37034186367557,-66.4170378997643,-43.3518028259277,-27.5164775848389,-15.8353252410889,4.83172559738159,0.4657,-0.169125581506054,-0.519607369131729,-1.12303861579507,6.0,0,0.0086991,0,0,2,-3.896,2,0.047784,7.837,1.0,0.997,50.384,207.927,0.8289351,3,0,21,8.963,0.0035051556101027,6,389.474,5,0,29,92.166,384.448,44.094,0.625,-7.586,0.682,-4.643,13.138,4.072,20.384,10.404,-3.403,205.072,197.54,45.108,21,6,0,0,0,0.0,46.969,689.728,0,1285.435,46.969,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,4,4,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.7893447642375995,0.8897734231475811,0.8567054500918555,0.8329454990814451,False,,,,
ATP-HTVS-E4F9B23534EC,95617,rxn501c____EMOL18624763____EMOL713289____EMOL17116155,95617-3,616,-3.51572361824398,-4.97852361824398,-54.8852022134927,-43.5860319137573,-40.082103729248,-3.50392818450928,5.676926612854,1.4628,-0.097658989395666,-0.322462877799877,-0.76703590962541,6.75,0,0.0115507,0,0,1,-7.593,-2,0.0138656,4.578,2.0,0.537,138.555,181.361,0.7706876,1,0,24,8.917,7.6340970796e-06,5,479.553,5,0,36,93.364,468.426,87.711,-1.042,-8.203,0.949,-3.621,16.94,4.989,24.789,13.443,-7.177,119.919,89.392,53.027,24,9,0,0,1,0.0,38.095,826.436,2,1511.416,38.095,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,3,3,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.23698714023270054,0.5137783221065524,0.1812614819350888,0.30887936313533376,False,,,,
ATP-HTVS-E50B3258D66C,64642,m_282030aaa____21931302____22360182____21967972,64642-2,986,-2.4636696100415,-4.0923696100415,-46.538082662158,-36.6161994934082,-33.8924446105957,-2.7237548828125,10.9614210128784,1.6287,-0.0724608708835734,-0.234745092169336,-0.544293720450033,6.5,0,0.0127307,0,0,1,-6.201,1,0.0077862,3.283,2.0,0.63,51.415,336.831,0.8319355,3,0,25,8.044,0.0771505236073152,4,455.558,7,1,34,100.0,333.817,65.688,-0.076,-6.57,0.698,-2.49,14.201,4.634,21.745,11.424,-4.282,803.958,432.313,46.657,25,9,1,0,0,0.0,0.0,722.063,0,1384.362,0.0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,1,1,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.11696264543784446,0.1996325780771586,0.10593998775260258,0.13955909369259034,False,,,,
