profile,compound_id,historical_alias,rank,central_rank,final_score,mean_rank,p_top3,p_top5
binding_focused,ATP-HTVS-27FE3E1C2A9E,72194,,,,,,
binding_focused,ATP-HTVS-2801EC41FD47,97569,,,,,,
binding_focused,ATP-HTVS-2818D10B14C2,35009,,,,,,
binding_focused,ATP-HTVS-286379397336,30625,,,,,,
binding_focused,ATP-HTVS-28D90B8D287A,81475,,,,,,
binding_focused,ATP-HTVS-28F6129F8E3C,70305,,,,,,
binding_focused,ATP-HTVS-2912F4F66BA1,81186,,,,,,
binding_focused,ATP-HTVS-291AE177F52E,43107,,,,,,
binding_focused,ATP-HTVS-2A14F6A33EFE,2018,,,,,,
binding_focused,ATP-HTVS-2A420AE0278C,57730,,,,,,
binding_focused,ATP-HTVS-2A473A7CBE48,82306,,,,,,
binding_focused,ATP-HTVS-2A6980A94AB8,12579,,,,,,
binding_focused,ATP-HTVS-2A91244EC1AD,33347,,,,,,
binding_focused,ATP-HTVS-2AC4031F681F,85858,,,,,,
binding_focused,ATP-HTVS-2AD5F3716208,34434,,,,,,
binding_focused,ATP-HTVS-2AFCB32282C0,34529,,,,,,
binding_focused,ATP-HTVS-2B2381835080,40034,,,,,,
binding_focused,ATP-HTVS-2B54247B4108,84161,,,,,,
binding_focused,ATP-HTVS-2B683AA1DF30,89507,,,,,,
binding_focused,ATP-HTVS-2B725536FCE2,99329,,,,,,
binding_focused,ATP-HTVS-2B784D1D7344,72482,,,,,,
binding_focused,ATP-HTVS-2C366CB23264,58529,,,,,,
binding_focused,ATP-HTVS-2C5504015D66,57538,,,,,,
binding_focused,ATP-HTVS-2C72C850E8DC,37538,,,,,,
binding_focused,ATP-HTVS-2C852BECD08A,27585,,,,,,
binding_focused,ATP-HTVS-2C8A8FE641B8,72034,,,,,,
binding_focused,ATP-HTVS-2CB691E3F247,42273,,,,,,
binding_focused,ATP-HTVS-2CD40FD4C79D,61539,,,,,,
binding_focused,ATP-HTVS-2CDCEBF2F10D,77889,,,,,,
binding_focused,ATP-HTVS-2D0B83E336C6,42274,,,,,,
binding_focused,ATP-HTVS-2D571D26B6AC,90529,,,,,,
binding_focused,ATP-HTVS-2D5D363D0DBE,30818,,,,,,
binding_focused,ATP-HTVS-2DA674675DE4,42977,,,,,,
binding_focused,ATP-HTVS-2DB2F1DB5A18,61571,,,,,,
binding_focused,ATP-HTVS-2DB2F8E5543E,82081,,,,,,
binding_focused,ATP-HTVS-2DBBB7EE3EAF,40130,,,,,,
binding_focused,ATP-HTVS-2E0BAC8D644B,87746,,,,,,
binding_focused,ATP-HTVS-2E3C44D093AA,17857,,,,,,
binding_focused,ATP-HTVS-2E3E6C1A8749,91843,,,,,,
binding_focused,ATP-HTVS-2E4BDA1C28D9,99937,,,,,,
binding_focused,ATP-HTVS-2E7AE7689BA0,25602,,,,,,
binding_focused,ATP-HTVS-2ECA33AB7628,73634,,,,,,
binding_focused,ATP-HTVS-2EE3FF4CB435,49219,,,,,,
binding_focused,ATP-HTVS-2F35A8572662,23459,,,,,,
binding_focused,ATP-HTVS-2F483D9FE7EF,3937,,,,,,
binding_focused,ATP-HTVS-2F9574F7896C,85185,,,,,,
binding_focused,ATP-HTVS-2F9E11536268,92386,,,,,,
binding_focused,ATP-HTVS-2FD0321978A1,47427,,,,,,
binding_focused,ATP-HTVS-2FDBF4F6464D,85218,,,,,,
binding_focused,ATP-HTVS-2FF622879777,92707,,,,,,
binding_focused,ATP-HTVS-30270CEE1891,59297,,,,,,
binding_focused,ATP-HTVS-305D97AD9924,74114,,,,,,
binding_focused,ATP-HTVS-30920D5A25EC,68290,,,,,,
binding_focused,ATP-HTVS-30B3F39EA660,48035,,,,,,
binding_focused,ATP-HTVS-30BD0ED907F3,32770,,,,,,
binding_focused,ATP-HTVS-30D2448AA284,71137,,,,,,
binding_focused,ATP-HTVS-3100283A95A9,60066,,,,,,
binding_focused,ATP-HTVS-313D067647DC,54849,,,,,,
binding_focused,ATP-HTVS-31B048FE5E9A,99298,,,,,,
binding_focused,ATP-HTVS-322651E221E8,67842,,,,,,
binding_focused,ATP-HTVS-323526AAC152,84355,,,,,,
binding_focused,ATP-HTVS-3254A7EDB406,72033,,,,,,
binding_focused,ATP-HTVS-327AC6849941,85090,,,,,,
binding_focused,ATP-HTVS-32D1D0195572,89443,,,,,,
binding_focused,ATP-HTVS-33706D459A7A,91618,,,,,,
binding_focused,ATP-HTVS-337D10985B1B,47106,,,,,,
binding_focused,ATP-HTVS-33BC72D3D2BF,81217,,,,,,
binding_focused,ATP-HTVS-34AD6DA38229,96929,,,,,,
binding_focused,ATP-HTVS-34E58924FFDD,63425,,,,,,
binding_focused,ATP-HTVS-351CA3F2F79F,84738,,,,,,
binding_focused,ATP-HTVS-35279CDCCBE9,29026,,,,,,
binding_focused,ATP-HTVS-354B8B3BDEB4,62498,,,,,,
binding_focused,ATP-HTVS-3565F86F920E,47203,,,,,,
binding_focused,ATP-HTVS-357411F5F88B,74113,,,,,,
binding_focused,ATP-HTVS-35C3F0A919D0,82019,,,,,,
binding_focused,ATP-HTVS-35F96912410D,85538,,,,,,
binding_focused,ATP-HTVS-362E300BB66B,5762,,,,,,
binding_focused,ATP-HTVS-3634D47351B0,22754,,,,,,
binding_focused,ATP-HTVS-3654BFD7575B,81409,,,,,,
binding_focused,ATP-HTVS-366F4BAC4B87,78434,,,,,,
binding_focused,ATP-HTVS-3676162553B8,62241,,,,,,
binding_focused,ATP-HTVS-368B62E0C748,29569,,,,,,
binding_focused,ATP-HTVS-369F0F09D6A7,81955,,,,,,
binding_focused,ATP-HTVS-36CDFE25DCA8,48866,,,,,,
binding_focused,ATP-HTVS-37164D6EE04D,58531,,,,,,
binding_focused,ATP-HTVS-375881F1CECF,69635,,,,,,
binding_focused,ATP-HTVS-37921E17B72D,72225,,,,,,
binding_focused,ATP-HTVS-37A579E82C38,28641,,,,,,
binding_focused,ATP-HTVS-37D34080A09D,36291,,,,,,
binding_focused,ATP-HTVS-37EC6A305554,73986,,,,,,
binding_focused,ATP-HTVS-37F8BE6B2288,68929,,,,,,
binding_focused,ATP-HTVS-381C421540AF,67234,,,,,,
binding_focused,ATP-HTVS-38928739B049,49763,,,,,,
binding_focused,ATP-HTVS-389B4B823B19,92545,,,,,,
binding_focused,ATP-HTVS-38AA30AE7592,4258,,,,,,
binding_focused,ATP-HTVS-38B17C32C2B1,90305,,,,,,
binding_focused,ATP-HTVS-38BDED367A54,94307,,,,,,
binding_focused,ATP-HTVS-391C9D64EC7D,20547,,,,,,
binding_focused,ATP-HTVS-394457ED9ABE,67073,,,,,,
binding_focused,ATP-HTVS-3966CEFE893D,72705,,,,,,
binding_focused,ATP-HTVS-397149B089BD,39490,,,,,,
binding_focused,ATP-HTVS-3991B5D40CBE,95969,,,,,,
binding_focused,ATP-HTVS-39B6454C3B57,69027,,,,,,
binding_focused,ATP-HTVS-39C66FA1D927,91619,,,,,,
binding_focused,ATP-HTVS-3A2C3DD6A630,99105,,,,,,
binding_focused,ATP-HTVS-3A4856D72337,84225,,,,,,
binding_focused,ATP-HTVS-3A71FF84034D,20131,,,,,,
binding_focused,ATP-HTVS-3A7288617524,95746,,,,,,
binding_focused,ATP-HTVS-3A96A568DDAE,89089,,,,,,
binding_focused,ATP-HTVS-3AF3BD852D4F,90753,,,,,,
binding_focused,ATP-HTVS-3B1236037689,83073,,,,,,
binding_focused,ATP-HTVS-3B2E01AF7BF8,38881,,,,,,
binding_focused,ATP-HTVS-3B360A484FEF,85474,,,,,,
binding_focused,ATP-HTVS-3B3954EE8C13,84897,,,,,,
binding_focused,ATP-HTVS-3B500C8F5D3A,77442,,,,,,
binding_focused,ATP-HTVS-3B52AE15A314,74081,,,,,,
binding_focused,ATP-HTVS-3B591F4F1DA1,4259,,,,,,
binding_focused,ATP-HTVS-3B615F85BA41,73953,,,,,,
binding_focused,ATP-HTVS-3B760C3B8D5C,71811,,,,,,
binding_focused,ATP-HTVS-3B9AE635146A,63874,,,,,,
binding_focused,ATP-HTVS-3BC1681A99C2,35363,,,,,,
binding_focused,ATP-HTVS-3BCB6D34D9FC,82627,,,,,,
binding_focused,ATP-HTVS-3BEA167C6DE4,61442,,,,,,
binding_focused,ATP-HTVS-3BFEB00B17A1,96386,,,,,,
binding_focused,ATP-HTVS-3C30D082388E,37539,,,,,,
binding_focused,ATP-HTVS-3C5237794D05,44097,,,,,,
binding_focused,ATP-HTVS-3D55EC2CCC26,92001,,,,,,
binding_focused,ATP-HTVS-3D580430A1F8,89410,,,,,,
binding_focused,ATP-HTVS-3D9456613EE7,71427,,,,,,
binding_focused,ATP-HTVS-3DA95123E47A,56993,,,,,,
binding_focused,ATP-HTVS-3DABA9A3BF24,35619,,,,,,
binding_focused,ATP-HTVS-3DB1B8B928B3,68034,,,,,,
binding_focused,ATP-HTVS-3DDAC51E87DA,72514,,,,,,
binding_focused,ATP-HTVS-3E3A2065ACC9,14370,,,,,,
binding_focused,ATP-HTVS-3E4E6B1035DE,50531,,,,,,
binding_focused,ATP-HTVS-3E51FD2FD256,56033,,,,,,
binding_focused,ATP-HTVS-3E71027F124F,67650,,,,,,
binding_focused,ATP-HTVS-3E71DFC624D6,82465,,,,,,
binding_focused,ATP-HTVS-3EAEA7611BE9,52738,,,,,,
binding_focused,ATP-HTVS-3ED7BF8E1128,59586,,,,,,
binding_focused,ATP-HTVS-3F61FE181838,65473,,,,,,
binding_focused,ATP-HTVS-3F7C0C4A7C85,44483,,,,,,
binding_focused,ATP-HTVS-3FE2C8D8A747,85473,,,,,,
binding_focused,ATP-HTVS-3FE3F52D89A6,78210,,,,,,
binding_focused,ATP-HTVS-3FEB13A0176D,79265,,,,,,
binding_focused,ATP-HTVS-4019997F6E4F,28866,,,,,,
binding_focused,ATP-HTVS-403847D949CB,95233,,,,,,
binding_focused,ATP-HTVS-4042CFA848C2,91587,,,,,,
binding_focused,ATP-HTVS-404DE520584C,71713,,,,,,
binding_focused,ATP-HTVS-40806E2DA49D,71074,,,,,,
binding_focused,ATP-HTVS-40CB5FD4F4D8,94114,,,,,,
binding_focused,ATP-HTVS-40E764CABCB1,58370,,,,,,
binding_focused,ATP-HTVS-410A75CF1522,26210,,,,,,
binding_focused,ATP-HTVS-41202D3CA1C8,23139,,,,,,
binding_focused,ATP-HTVS-4128F66E5F96,34562,,,,,,
binding_focused,ATP-HTVS-418CD17BC8B0,70595,,,,,,
binding_focused,ATP-HTVS-41A031E7C6D2,27299,,,,,,
binding_focused,ATP-HTVS-41C13ED6AFFD,83554,,,,,,
binding_focused,ATP-HTVS-41DBD56D77D4,56386,,,,,,
binding_focused,ATP-HTVS-41DE369552E3,91201,,,,,,
binding_focused,ATP-HTVS-41DF5C276515,95649,,,,,,
binding_focused,ATP-HTVS-41EB9DEAB7C9,91683,,,,,,
binding_focused,ATP-HTVS-420A833C3906,29570,,,,,,
binding_focused,ATP-HTVS-425F81D77C05,85634,,,,,,
binding_focused,ATP-HTVS-429B4D57A2D0,56417,,,,,,
binding_focused,ATP-HTVS-42E232F3C181,95425,,,,,,
binding_focused,ATP-HTVS-4313C7EF8265,78307,,,,,,
binding_focused,ATP-HTVS-43145D4CE45B,93187,,,,,,
binding_focused,ATP-HTVS-4322FF013EE1,94306,,,,,,
binding_focused,ATP-HTVS-433854F3CEDF,69123,,,,,,
binding_focused,ATP-HTVS-4340E5ABA707,45635,,,,,,
binding_focused,ATP-HTVS-4382948120BD,74115,,,,,,
binding_focused,ATP-HTVS-43D1BB82511C,88481,,,,,,
binding_focused,ATP-HTVS-43DC0EBD36ED,75233,,,,,,
binding_focused,ATP-HTVS-43DEA6C9D172,31907,,,,,,
binding_focused,ATP-HTVS-43E54E69D2FC,49761,,,,,,
binding_focused,ATP-HTVS-440AFC8B752D,31650,,,,,,
binding_focused,ATP-HTVS-4415AB646F99,82497,,,,,,
binding_focused,ATP-HTVS-4418320CDB75,92835,,,,,,
binding_focused,ATP-HTVS-442C36D59863,49602,,,,,,
binding_focused,ATP-HTVS-443BC3733DB7,97250,,,,,,
binding_focused,ATP-HTVS-445D8195943B,74209,,,,,,
binding_focused,ATP-HTVS-44A2C719C105,82307,,,,,,
binding_focused,ATP-HTVS-44A5767B4738,74882,,,,,,
binding_focused,ATP-HTVS-44ACC7CEC3D6,83425,,,,,,
binding_focused,ATP-HTVS-44DE29768EEE,17571,,,,,,
binding_focused,ATP-HTVS-4503BC70E7F0,38561,,,,,,
binding_focused,ATP-HTVS-450A55DE989E,48930,,,,,,
binding_focused,ATP-HTVS-458F3EB1794A,20674,,,,,,
binding_focused,ATP-HTVS-45908092458F,47809,,,,,,
binding_focused,ATP-HTVS-459B7E30FD80,76673,,,,,,
binding_focused,ATP-HTVS-45A004EDB829,35234,,,,,,
binding_focused,ATP-HTVS-45C9FDCE5200,67554,,,,,,
binding_focused,ATP-HTVS-45EC04A30F13,45571,,,,,,
binding_focused,ATP-HTVS-461088EC3581,13442,,,,,,
binding_focused,ATP-HTVS-4630C8488F7C,77025,,,,,,
binding_focused,ATP-HTVS-464A50F6807A,88514,,,,,,
binding_focused,ATP-HTVS-464DF81034BD,92994,,,,,,
binding_focused,ATP-HTVS-4697491C32F9,77698,,,,,,
binding_focused,ATP-HTVS-4697A006B393,56194,,,,,,
binding_focused,ATP-HTVS-469EEFA86A0D,60513,,,,,,
binding_focused,ATP-HTVS-46A91AAE2D1D,82529,,,,,,
binding_focused,ATP-HTVS-46F5C2C02CE5,81411,,,,,,
binding_focused,ATP-HTVS-471B66EC874A,78945,,,,,,
binding_focused,ATP-HTVS-471CA8009E10,94562,,,,,,
binding_focused,ATP-HTVS-472161FD1CB3,82882,,,,,,
binding_focused,ATP-HTVS-47220BE834AE,78051,,,,,,
binding_focused,ATP-HTVS-47675EC0C4D5,67843,,,,,,
binding_focused,ATP-HTVS-47A17AC8C7BD,41059,,,,,,
binding_focused,ATP-HTVS-47BAC8FD9A9F,73409,,,,,,
binding_focused,ATP-HTVS-4862FE6420AB,72898,,,,,,
binding_focused,ATP-HTVS-48C487957C1E,66849,,,,,,
binding_focused,ATP-HTVS-48ECC7021683,96033,,,,,,
binding_focused,ATP-HTVS-491BAB709F49,88482,,,,,,
binding_focused,ATP-HTVS-4920657FA6C2,47234,,,,,,
binding_focused,ATP-HTVS-494FFDA3E05A,79810,,,,,,
binding_focused,ATP-HTVS-4991CDEEDD30,76385,,,,,,
binding_focused,ATP-HTVS-49CF595ADD5C,20834,,,,,,
binding_focused,ATP-HTVS-49D68E9248AF,44739,,,,,,
binding_focused,ATP-HTVS-4A1EB194D3B6,11747,,,,,,
binding_focused,ATP-HTVS-4A28AAEEA14A,71714,,,,,,
binding_focused,ATP-HTVS-4A3DC7D9F888,95777,,,,,,
binding_focused,ATP-HTVS-4A7957865725,86657,,,,,,
binding_focused,ATP-HTVS-4AC739BE8539,83970,,,,,,
binding_focused,ATP-HTVS-4AC96F3AF657,25826,,,,,,
binding_focused,ATP-HTVS-4AF467728185,61602,,,,,,
binding_focused,ATP-HTVS-4AF9C9C46A6A,50882,,,,,,
binding_focused,ATP-HTVS-4B144E96CFBE,75490,,,,,,
binding_focused,ATP-HTVS-4B5D35D2395E,61409,,,,,,
binding_focused,ATP-HTVS-4B689B6ED6C6,95234,,,,,,
binding_focused,ATP-HTVS-4B898DE9EBD2,87971,,,,,,
binding_focused,ATP-HTVS-4BBA1A792A2F,70529,,,,,,
binding_focused,ATP-HTVS-4BCACD3FB587,71139,,,,,,
binding_focused,ATP-HTVS-4BE062240422,80833,,,,,,
binding_focused,ATP-HTVS-4BFDBDCB8AC3,81857,,,,,,
binding_focused,ATP-HTVS-4C04B46E023C,67139,,,,,,
binding_focused,ATP-HTVS-4C091C5F609D,74754,,,,,,
binding_focused,ATP-HTVS-4C511AF0E5BD,37027,,,,,,
binding_focused,ATP-HTVS-4C6C1EFD2AA2,72065,,,,,,
binding_focused,ATP-HTVS-4CC80B7019B2,75234,,,,,,
binding_focused,ATP-HTVS-4CFD3E435A48,60227,,,,,,
binding_focused,ATP-HTVS-4D1ED9B826E8,4419,,,,,,
binding_focused,ATP-HTVS-4D974321991D,51619,,,,,,
binding_focused,ATP-HTVS-4DC88D9567D5,69986,,,,,,
binding_focused,ATP-HTVS-4DE86EAA2D32,76034,,,,,,
binding_focused,ATP-HTVS-4E16F03E37A9,70275,,,,,,
binding_focused,ATP-HTVS-4E652792F62F,84931,,,,,,
binding_focused,ATP-HTVS-4E825B07A9DF,20418,,,,,,
binding_focused,ATP-HTVS-4E9E59A3DA5E,69218,,,,,,
binding_focused,ATP-HTVS-4EA46F6E6AE0,20450,,,,,,
binding_focused,ATP-HTVS-4EF6126AB2D8,89666,,,,,,
binding_focused,ATP-HTVS-4F22ABB48DC5,71586,,,,,,
binding_focused,ATP-HTVS-4F450E2E91A2,68579,,,,,,
binding_focused,ATP-HTVS-4F5A90394674,95681,,,,,,
binding_focused,ATP-HTVS-4F9099514318,87875,,,,,,
binding_focused,ATP-HTVS-4F9E5F08F37F,89571,,,,,,
binding_focused,ATP-HTVS-4FCAA645F202,97537,,,,,,
binding_focused,ATP-HTVS-4FDD59ABF895,4961,,,,,,
binding_focused,ATP-HTVS-505E03B882A0,11617,,,,,,
binding_focused,ATP-HTVS-507C96D672B3,5570,,,,,,
binding_focused,ATP-HTVS-508A27B63548,61411,,,,,,
binding_focused,ATP-HTVS-50911053B2F5,79745,,,,,,
binding_focused,ATP-HTVS-50DD7346FE25,89505,,,,,,
binding_focused,ATP-HTVS-510C24ACBA66,94817,,,,,,
binding_focused,ATP-HTVS-512766A3F074,87874,,,,,,
binding_focused,ATP-HTVS-512BF8EF5FA0,50785,,,,,,
binding_focused,ATP-HTVS-512DB2E888C1,97313,,,,,,
binding_focused,ATP-HTVS-514A7FD93F10,90115,,,,,,
binding_focused,ATP-HTVS-515F0CC44DE0,70113,,,,,,
binding_focused,ATP-HTVS-51861E5F66D2,67938,,,,,,
binding_focused,ATP-HTVS-518A2BC6902B,53057,,,,,,
binding_focused,ATP-HTVS-5192BC4864D4,70497,,,,,,
binding_focused,ATP-HTVS-51A8EA31A006,90307,,,,,,
binding_focused,ATP-HTVS-51D7DCB6F8E8,85793,,,,,,
binding_focused,ATP-HTVS-51FD2328387A,515,,,,,,
binding_focused,ATP-HTVS-523F9B5BEE3B,72899,,,,,,
binding_focused,ATP-HTVS-52495E42CB55,54529,,,,,,
binding_focused,ATP-HTVS-524A2C000135,32450,,,,,,
binding_focused,ATP-HTVS-52625044C5D9,31809,,,,,,
binding_focused,ATP-HTVS-52816E9DAB39,70209,,,,,,
binding_focused,ATP-HTVS-52B20567BA88,12577,,,,,,
binding_focused,ATP-HTVS-52BA94C773EB,97153,,,,,,
binding_focused,ATP-HTVS-52CC222D68E9,81987,,,,,,
binding_focused,ATP-HTVS-52D7AA6D1B75,23138,,,,,,
binding_focused,ATP-HTVS-52F407909F9A,88994,,,,,,
binding_focused,ATP-HTVS-53075BACB2C6,93475,,,,,,
binding_focused,ATP-HTVS-531A4B252985,78049,,,,,,
binding_focused,ATP-HTVS-531EE93584A6,1955,,,,,,
binding_focused,ATP-HTVS-532EC38BED39,25314,,,,,,
binding_focused,ATP-HTVS-5359DC82CCCB,23171,,,,,,
binding_focused,ATP-HTVS-53CB9D69C030,33121,,,,,,
binding_focused,ATP-HTVS-5401EBEC1B21,77091,,,,,,
binding_focused,ATP-HTVS-54143804256C,38146,,,,,,
binding_focused,ATP-HTVS-5425AB1A5C10,35457,,,,,,
binding_focused,ATP-HTVS-542A37ED863C,14243,,,,,,
binding_focused,ATP-HTVS-542AD0F295EC,98561,,,,,,
binding_focused,ATP-HTVS-545253A9A90F,83842,,,,,,
binding_focused,ATP-HTVS-5494A1B9D9EC,67939,,,,,,
binding_focused,ATP-HTVS-54A1786C1F00,83457,,,,,,
binding_focused,ATP-HTVS-54E64C0F11AA,71361,,,,,,
binding_focused,ATP-HTVS-54ED83DE83DA,86306,,,,,,
binding_focused,ATP-HTVS-553AACDE3786,19939,,,,,,
binding_focused,ATP-HTVS-555FA00075E9,85825,,,,,,
binding_focused,ATP-HTVS-5589B4ED8BC3,58051,,,,,,
binding_focused,ATP-HTVS-559A97C754E4,23137,,,,,,
binding_focused,ATP-HTVS-55C340552E65,92289,,,,,,
binding_focused,ATP-HTVS-560CD6AB75AE,93730,,,,,,
binding_focused,ATP-HTVS-56362DCB1C38,56802,,,,,,
binding_focused,ATP-HTVS-563DC51EEC46,75746,,,,,,
binding_focused,ATP-HTVS-5658ECC62B06,77859,,,,,,
binding_focused,ATP-HTVS-5694EB72FE49,38083,,,,,,
binding_focused,ATP-HTVS-569AAE7497B4,63426,,,,,,
binding_focused,ATP-HTVS-56BFCD0C6B29,72193,,,,,,
binding_focused,ATP-HTVS-57132EA8AA79,36161,,,,,,
binding_focused,ATP-HTVS-572BFDBE8187,1059,,,,,,
binding_focused,ATP-HTVS-57A1B32CE9AA,90337,,,,,,
binding_focused,ATP-HTVS-57B04A124BC1,76577,,,,,,
binding_focused,ATP-HTVS-57C145E4C4AF,91107,,,,,,
binding_focused,ATP-HTVS-57CD8A84B862,69666,,,,,,
binding_focused,ATP-HTVS-5801E8FB792E,25635,,,,,,
binding_focused,ATP-HTVS-5850FC4068A9,89729,,,,,,
binding_focused,ATP-HTVS-586B19FEBC2D,72769,,,,,,
binding_focused,ATP-HTVS-5890B3ABBA42,51713,,,,,,
binding_focused,ATP-HTVS-58BA49956E55,50050,,,,,,
binding_focused,ATP-HTVS-590B92626142,45217,,,,,,
binding_focused,ATP-HTVS-593FD885E4E3,89665,,,,,,
binding_focused,ATP-HTVS-595807F16B2C,73795,,,,,,
binding_focused,ATP-HTVS-5993E100A2C1,94626,,,,,,
binding_focused,ATP-HTVS-59B1C5906543,73635,,,,,,
binding_focused,ATP-HTVS-59B957CB7E9F,77507,,,,,,
binding_focused,ATP-HTVS-59E59E09D09E,55489,,,,,,
binding_focused,ATP-HTVS-5A1C186863E4,25313,,,,,,
binding_focused,ATP-HTVS-5A2EB4E9D835,63779,,,,,,
binding_focused,ATP-HTVS-5A38D2E65B38,77890,,,,,,
binding_focused,ATP-HTVS-5A3D1DB8098B,55105,,,,,,
binding_focused,ATP-HTVS-5A74948D5858,90114,,,,,,
binding_focused,ATP-HTVS-5AAA6558FE6F,81315,,,,,,
binding_focused,ATP-HTVS-5AC0D5CB90EF,60835,,,,,,
binding_focused,ATP-HTVS-5B1B34F83C18,97985,,,,,,
binding_focused,ATP-HTVS-5B32A3AFA3A9,56418,,,,,,
binding_focused,ATP-HTVS-5B9C564ED935,40865,,,,,,
binding_focused,ATP-HTVS-5BC6D09DB3F1,87234,,,,,,
binding_focused,ATP-HTVS-5BCFBB048AA1,79809,,,,,,
binding_focused,ATP-HTVS-5BE3914F361A,91171,,,,,,
binding_focused,ATP-HTVS-5BF5224E50DC,52739,,,,,,
binding_focused,ATP-HTVS-5BFD90183104,77187,,,,,,
binding_focused,ATP-HTVS-5C08F16C0BFC,24993,,,,,,
binding_focused,ATP-HTVS-5C1A90E0608A,85537,,,,,,
binding_focused,ATP-HTVS-5C2621A0B526,36290,,,,,,
binding_focused,ATP-HTVS-5C29B6179A0F,95362,,,,,,
binding_focused,ATP-HTVS-5CE7EF7F1B66,84354,,,,,,
binding_focused,ATP-HTVS-5CEF79319D6B,72323,,,,,,
binding_focused,ATP-HTVS-5CF527C7FD25,87938,,,,,,
binding_focused,ATP-HTVS-5CFA0109773F,85506,,,,,,
binding_focused,ATP-HTVS-5D344E99E653,87266,,,,,,
binding_focused,ATP-HTVS-5D5940BED632,70627,,,,,,
binding_focused,ATP-HTVS-5D5A320A0101,84833,,,,,,
binding_focused,ATP-HTVS-5D7D5B0AFE50,31266,,,,,,
binding_focused,ATP-HTVS-5DA5A3EB6624,30594,,,,,,
binding_focused,ATP-HTVS-5DB20AD11BEB,83713,,,,,,
binding_focused,ATP-HTVS-5E187255B48D,81057,,,,,,
binding_focused,ATP-HTVS-5E1B9EFD9407,87298,,,,,,
binding_focused,ATP-HTVS-5E389E326DA0,50337,,,,,,
binding_focused,ATP-HTVS-5E561F95C670,44705,,,,,,
binding_focused,ATP-HTVS-5E6DF5CA027C,40866,,,,,,
binding_focused,ATP-HTVS-5EB936FA5BDD,88803,,,,,,
binding_focused,ATP-HTVS-5EF6359E179A,71329,,,,,,
binding_focused,ATP-HTVS-5F569EDABC80,82754,,,,,,
binding_focused,ATP-HTVS-5FA879ADA4FF,77314,,,,,,
binding_focused,ATP-HTVS-6012FFC9E47E,77729,,,,,,
binding_focused,ATP-HTVS-601F520459A4,94209,,,,,,
binding_focused,ATP-HTVS-602F8E6702A7,98337,,,,,,
binding_focused,ATP-HTVS-60B21D6CE655,20227,,,,,,
binding_focused,ATP-HTVS-60B70570E761,62883,,,,,,
binding_focused,ATP-HTVS-60C7695B6F0C,73410,,,,,,
binding_focused,ATP-HTVS-60D4F7FF4B6B,48865,,,,,,
binding_focused,ATP-HTVS-60F8B74A0D7C,66018,,,,,,
binding_focused,ATP-HTVS-6168063B3267,35105,,,,,,
binding_focused,ATP-HTVS-61A3D13E339F,4770,,,,,,
binding_focused,ATP-HTVS-62207831F6CB,69763,,,,,,
binding_focused,ATP-HTVS-6227313DC6E5,72418,,,,,,
binding_focused,ATP-HTVS-6286382C1C45,71299,,,,,,
binding_focused,ATP-HTVS-62D29CE4051A,17858,,,,,,
binding_focused,ATP-HTVS-631C0C315D5A,76739,,,,,,
binding_focused,ATP-HTVS-638532F00CCB,72737,,,,,,
binding_focused,ATP-HTVS-63A2B85F1850,85570,,,,,,
binding_focused,ATP-HTVS-63DD1309BB6A,79362,,,,,,
binding_focused,ATP-HTVS-63DFF8A88018,1537,,,,,,
binding_focused,ATP-HTVS-63E5F33A32FB,23458,,,,,,
binding_focused,ATP-HTVS-64561A556005,76449,,,,,,
binding_focused,ATP-HTVS-6480B695D089,74689,,,,,,
binding_focused,ATP-HTVS-64A2B9E187D2,31651,,,,,,
binding_focused,ATP-HTVS-64F4A1A461ED,76035,,,,,,
binding_focused,ATP-HTVS-651F2B2980F4,15906,,,,,,
binding_focused,ATP-HTVS-65263582E7F4,36450,,,,,,
binding_focused,ATP-HTVS-654FE4E3AAA7,28929,,,,,,
binding_focused,ATP-HTVS-655331016ABF,30146,,,,,,
binding_focused,ATP-HTVS-656A250247D8,81986,,,,,,
binding_focused,ATP-HTVS-657E323E2351,76481,,,,,,
binding_focused,ATP-HTVS-65B75474615F,40449,,,,,,
binding_focused,ATP-HTVS-65F1321BFD60,23330,,,,,,
binding_focused,ATP-HTVS-65F4836C7042,84577,,,,,,
binding_focused,ATP-HTVS-6612EA4E183C,54530,,,,,,
binding_focused,ATP-HTVS-665A86DAD15F,78754,,,,,,
binding_focused,ATP-HTVS-66618B00A972,44098,,,,,,
binding_focused,ATP-HTVS-667EB58ED22D,21090,,,,,,
binding_focused,ATP-HTVS-669A511FBD29,90914,,,,,,
binding_focused,ATP-HTVS-66A9CC424D71,24770,,,,,,
binding_focused,ATP-HTVS-66BD7620CABA,87457,,,,,,
binding_focused,ATP-HTVS-66EE35E24140,84065,,,,,,
binding_focused,ATP-HTVS-66FFB530802B,85635,,,,,,
binding_focused,ATP-HTVS-67024B617AFA,96930,,,,,,
binding_focused,ATP-HTVS-673A54B483CC,85827,,,,,,
binding_focused,ATP-HTVS-675C8FFFA49B,85475,,,,,,
binding_focused,ATP-HTVS-675D7E7E37EF,84769,,,,,,
binding_focused,ATP-HTVS-676B1F951E41,75489,,,,,,
binding_focused,ATP-HTVS-6778D00A26F1,88097,,,,,,
binding_focused,ATP-HTVS-677D6479829E,40802,,,,,,
binding_focused,ATP-HTVS-67830652660F,76674,,,,,,
