canonical_id,compound_code,canonical_smiles,scaffold,vina_affinity,global_rank,percentile,scaffold_relative_rank,scaffold_size,chemical_space_cluster,vina_pose_count,pose_sha256,signature,cached
ATP-HTVS-09A5DA8CBD66,30690,C[NH+](C)Cc1ccc(CCNc2nc(NC[C@H](c3ccccc3)[NH+](C)C)c3ccccc3[nH+]2)cc1,c1ccc(CCNc2nc(NCCc3ccccc3)c3ccccc3[nH+]2)cc1,-7.813,993,39.02888752304856,1,2,80,8,e61212c2d030ed42c59efe4329faf7017911b58fdd2c10de624ee0afd0162edf,b15181e3038df33f618418a6b848b1c0f39ef5cfe306b2550ff9859fbc61aa48,True
ATP-HTVS-0C40F7CB6A92,58402,Cc1ccc([C@@](C)(CO)C[NH2+]Cc2cn(-c3ccccc3)nc2-c2ccncc2)cc1,c1ccc(CC[NH2+]Cc2cn(-c3ccccc3)nc2-c2ccncc2)cc1,-7.813,993,39.02888752304856,2,5,248,9,553de6ecc9d8628323bf45baf03a1e34ca16fc2c2f72ed0014576f38e0a62e6f,4b3339b983c67c63a8bdefce24ba9ff822c64674b508cd311cd493c6bdd17b28,True
ATP-HTVS-403847D949CB,95233,CN(C(=O)c1ccc(Br)cc1)c1cc(NCc2cccc(C[NH+](C)C)c2)ccn1,O=C(Nc1cc(NCc2ccccc2)ccn1)c1ccccc1,-7.81,996,38.84449907805777,5,5,341,9,159b5fce052d6a62495666c2f03589d6331870b0bb309214062d7787cd178f94,6672690ed59714bb317c39dde7c30b21ebc6ecc6332d82d9d51f50d413089549,True
ATP-HTVS-9C7CAB1133CD,78305,CN(C(=O)c1sc(Cl)cc1NCc1ccc(C[NH+](C)C)cc1)c1cccc(C#N)c1,O=C(Nc1ccccc1)c1sccc1NCc1ccccc1,-7.807,997,38.78303626306084,5,21,42,9,e69ca1aad0306a9be72c2cc59354078d81ebac2e7579b0f073151b4e9f6dabf4,077d359eb4214a823437cf296164d316832718142b9ef22e96ca5f9434299289,True
ATP-HTVS-0DE7571C9DAC,43267,Cc1c(Cl)cccc1OCc1ccc(C[NH2+]Cc2ccccc2NCCO)o1,c1ccc(C[NH2+]Cc2ccc(COc3ccccc3)o2)cc1,-7.804,998,38.721573448063914,4,9,363,9,599e987559422f2246ce1a6eb4fcc7edff3dead3d5f5734ea2f455d293d928f1,4d08f9522d22eafd528f89081797640710c30ea0fc106bd88ddfb47776d47416,True
ATP-HTVS-1FF6C325CA7A,86530,N#CCN(c1ccccc1)c1c(NC(=O)c2cccc(C[NH+]3CCCC3)c2)cnc2ccccc12,O=C(Nc1cnc2ccccc2c1Nc1ccccc1)c1cccc(C[NH+]2CCCC2)c1,-7.804,998,38.721573448063914,1,1,358,9,e37e2db5d036bc762b6f6a9cd821818fd52e16df0385e8ffff251ddbcb0d08f1,67bee2edb999071d5f74d6a348fd122b9b13c28f1c339d9ceaa571e1753f5ece,True
ATP-HTVS-94036CD3F111,91106,CN(C)Cc1cccc(CNc2c(NC(=O)c3ccsc3Cl)c[nH+]c3ccccc23)c1,O=C(Nc1c[nH+]c2ccccc2c1NCc1ccccc1)c1ccsc1,-7.803,1000,38.59864781807006,2,2,628,9,07eb9226f6db46e7d15b895d03318302ae1a6703954dbec0c06bbb771bd8989e,1dc389f8c6803c7a4a4a7b8a0cae36ef05130607d0cd7cf6a8e0bed341570803,True
ATP-HTVS-ABB27A5BB422,32386,C[NH+](C)Cc1cccc(CNc2nc3ccccc3nc2NCc2ccc([NH3+])cc2)c1,c1ccc(CNc2nc3ccccc3nc2NCc2ccccc2)cc1,-7.802,1001,38.53718500307314,34,41,23,9,c44633f074497d038dfb857eb0023dffd8f1acd80af8926926008f2104feb5cc,a8a5f38f87d490285843c41f75a5235153f8f0fff5ed75e5da473f48be5badfc,True
ATP-HTVS-D78134F4C173,91073,CC[C@@H](NC(=O)c1cc(NCc2cccc(C[NH+](C)C)c2)cs1)c1ccccc1,O=C(NCc1ccccc1)c1cc(NCc2ccccc2)cs1,-7.801,1002,38.47572218807621,6,16,213,9,fa4fa8f80b1c1703612c1d912463645e73e58350ab8101421f0241d1c1beb51b,630c916b7eb8e8d33cf71396e62420389643a5f57fdd8669ace69ee15afb68d9,True
ATP-HTVS-EE8A818A3017,72097,OCC[NH2+]c1ccc(N[C@@H](C#CCOc2ccccc2)c2coc3ccccc23)cc1,C(#CC(Nc1ccccc1)c1coc2ccccc12)COc1ccccc1,-7.801,1002,38.47572218807621,1,1,409,9,abd4fa33ad0ca41ca134ad57303cc0640e5324f1055a706a83dc8203ad36bf90,fae3a0a5217da084c9cae2ce9793077559cab6133ad4a6328cdbae776477c85a,True
ATP-HTVS-74E2CC654FC3,78466,C#Cc1ccccc1C(=O)N(C)Cc1sc2ccccc2c1NCc1ccc(NCCO)cc1,O=C(NCc1sc2ccccc2c1NCc1ccccc1)c1ccccc1,-7.799,1004,38.35279655808236,4,8,26,9,6cdf5130febc4c2b325c3e92fca02260a01344ab2e1dfc1cec47c7757425d1ad,b03c055a1860b5beff65104f6c0a6d9b6f7558f84abce3a8823419fe29ed4b6a,True
ATP-HTVS-8567A07E89C1,63170,CC(C)Oc1cccc(CNCc2cn(C)nc2OCc2ccccc2)c1,c1ccc(CNCc2c[nH]nc2OCc2ccccc2)cc1,-7.798,1005,38.29133374308543,1,2,307,9,4dc7b07630e044956ae6b6c78a9de4ff71ee58f4986d4e5d4824babbf457d08e,1115d8e0d0c02f7e23d46644344a47e5c2d4207b97bf44ef4aec851b183e4645,True
ATP-HTVS-41DBD56D77D4,56386,Cc1ccc(CN2C(=O)c3ccccc3N[C@H]2c2cccc(I)c2)cc1,O=C1c2ccccc2NC(c2ccccc2)N1Cc1ccccc1,-7.798,1005,38.29133374308543,1,5,118,9,9cb3e752c292fc1560e279cd0342b3f8731931db683a2c257b32406dcc02129b,edccc76ae1a7369904c1257603101fb2553d5ba07f0bc00d41545496b479efa0,True
ATP-HTVS-D5ACD41550DD,96737,Cc1cc(NC(=O)Cc2ccc(F)cc2)c(NCc2cccc(C[NH+](C)C)c2)c[nH+]1,O=C(Cc1ccccc1)Nc1cc[nH+]cc1NCc1ccccc1,-7.797,1007,38.16840811309158,1,1,468,9,1f1a64dee664ad1af4b51644e6a701cf0a0edff6bc0e695a217cbb922fd4cd09,a0c470a56985f31855ceb60d33c910d06a1d31b1ba516f8f7c9ae63b178ab934,True
ATP-HTVS-980C1FC6FC1E,30689,CN(C)Cc1ccc(CCNc2nc(NC[C@@H](c3ccccc3)[NH+](C)C)[nH+]c3ccccc23)cc1,c1ccc(CCNc2nc(NCCc3ccccc3)c3ccccc3[nH+]2)cc1,-7.795,1008,38.10694529809465,2,2,295,9,1c525306976681eb3f3e0a7854d243ef254d3a50f9674a4ab627c626658ce147,c12d668bb935e507b3836bb5709f6f2bc95a4e49f16b927a6337153824820982,True
ATP-HTVS-E124973F868C,75906,CN(Cc1sc2ccccc2c1NCc1ccc(C[NH+](C)C)cc1)C(=O)c1cccc(F)c1C#N,O=C(NCc1sc2ccccc2c1NCc1ccccc1)c1ccccc1,-7.79,1009,38.04548248309773,5,8,442,9,048284e0e5b7efa726f43c985660036500c4fd6a6e1bd1855487327d06297671,c945a469ca3a8c56bf86aedf225d815a85f68ed376742285bc2386b071f4a3dd,True
ATP-HTVS-655331016ABF,30146,C[NH+](C)Cc1ccc(CCNc2nc(NCc3ccc(CO)c(F)c3)c3ccccc3[nH+]2)cc1,c1ccc(CCNc2nc(NCc3ccccc3)c3ccccc3[nH+]2)cc1,-7.786,1010,37.9840196681008,11,11,5,9,170a48ba36526fc3c61767bc44efaf62a7e3f44782dd92b0bc22635091552d2a,ec928045f9a2a0a2875ad78ef0931b64ca4a98a52fd0cd3f8426ac1efb5f1378,True
ATP-HTVS-5C08F16C0BFC,24993,CN(C)Cc1ccccc1CNc1nc(N(C)Cc2ccccc2[N+](=O)[O-])[nH+]c2ccccc12,c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3[nH+]2)cc1,-7.786,1010,37.9840196681008,82,83,732,9,044b6785444bcae67b04e68156897a95cb5a9ef435ced21eaab11d3e04b88479,49a07f9c39bb683785f7e2d701dcc173539f3d50cc48e644f8baf10f453cc1b1,True
ATP-HTVS-17A38785E483,22881,O=C1c2ccccc2[C@@H](C[NH2+]Cc2ccc(CCF)cc2)N1Cc1ccccc1,O=C1c2ccccc2C(C[NH2+]Cc2ccccc2)N1Cc1ccccc1,-7.784,1012,37.86109403810695,20,28,357,9,5353272685cd4d54073c1bdafaadd7c896dc3248b31e9d1662e3e7f76cbc005f,d7d3d6e767a29feb8f3c972366d0207991777eb8242c932dc3893e8d0f936cea,True
ATP-HTVS-C853ACB1A86B,96802,CC[NH+](CC)Cc1cccc(CNC(=O)c2cnc3ccc(F)cc3c2N(CC[NH3+])c2ccccc2)c1,O=C(NCc1ccccc1)c1cnc2ccccc2c1Nc1ccccc1,-7.783,1013,37.79963122311002,1,7,15,9,eb0a91efb6ed64ead30aa6ebb2c2a4fcfc67b9569029f442ad54f8e9a19b4277,c284d2e117176e3ad8be086e8600054ab6ffee8f209f6e62bd5347a557277fff,True
ATP-HTVS-04621B482D9F,87427,C[NH+](C)Cc1ccc(CNc2ccsc2C(=O)N(C#N)c2ccccc2)cc1,O=C(Nc1ccccc1)c1sccc1NCc1ccccc1,-7.78,1014,37.73816840811309,6,21,16,9,2c047f0d6d668a73f70fcdb47e67545cb11bb01ff346f0f4793b8c03ae534c71,6739365f8b2aaaf545712760e8f78d371fb8d854fee8bc3203894f746d0665c4,True
ATP-HTVS-D0D9A6B890A3,89250,CN(Cc1ccccc1)C(=O)c1cnccc1Nc1ccc(C[NH+](C)C)cc1,O=C(NCc1ccccc1)c1cnccc1Nc1ccccc1,-7.778,1015,37.67670559311617,1,1,480,9,135ddf0fdf17ea89ab00f3d3ceb787e2658c3241478e4aae9064bfb19793e152,3d22535f5d685884254cb4f8d314302c314bfaae5501c3e07533fb4ae500c851,True
ATP-HTVS-3DDAC51E87DA,72514,CN(Cc1sc2ccccc2c1NCc1ccc(NCCO)cc1)C(=O)Cc1ccccc1,O=C(Cc1ccccc1)NCc1sc2ccccc2c1NCc1ccccc1,-7.777,1016,37.61524277811924,4,6,26,9,abf4563f81a5ec353738f0ce9afbf8911ebab1dc1cae885e2e90d571cc4b0fff,ded17bdde8761f6a997096897a76d08e1805314646231fad7f5c81d88cc7754b,True
ATP-HTVS-673A54B483CC,85827,CCN(c1cc2ccccc2nc1NC(=O)[C@@H](O)Cc1ccc(Cl)cc1)[C@@H](C#N)c1ccccc1,O=C(CCc1ccccc1)Nc1nc2ccccc2cc1NCc1ccccc1,-7.775,1017,37.55377996312232,3,3,255,9,6e750e3b77afda52d86322677a18779e1bc05a7412848eee3dc7dc1eeec3dd25,9e1ada0b27f9e6acaffa5f23d0bf1050d99e797f8a23a90af9aa4d17ecdfa1d5,True
ATP-HTVS-F451F6F34F85,58210,CC[NH+](CC)Cc1cccc(C[NH2+]Cc2csc(N(C(C)=O)c3ccc(C)cc3)n2)c1,c1ccc(C[NH2+]Cc2csc(Nc3ccccc3)n2)cc1,-7.773,1018,37.49231714812539,5,12,122,9,da5a00e43c6dee712acb927a1e149db542546e3e4790c994069be34dd737ed3f,4b56e38c9352ea9791859c2d6756fd9abcbf2abf8d3776d6a982df64bcc955b8,True
ATP-HTVS-86C3058B81C7,98306,C[C@@H](c1ccccc1)N(C)C(=O)c1cc(Nc2ccccc2C[NH+](C)C)ccn1,O=C(NCc1ccccc1)c1cc(Nc2ccccc2)ccn1,-7.772,1019,37.43085433312846,1,1,658,9,61a3b856ad467bb188c812bf7a65bbcd9fc081468f30e92c2a67fdc735e6dbb0,d245db5f62175a4b2aea607fb26e4d5ea3c7d0ca76a300b401f4f19f358e69ce,True
ATP-HTVS-A8111C46748E,73794,CN(C(=O)c1cc(NCc2cccc(C[NH+](C)C)c2)c(Cl)s1)[C@H](C#N)c1ccccc1,O=C(NCc1ccccc1)c1cc(NCc2ccccc2)cs1,-7.769,1020,37.369391518131536,7,16,14,9,4dda2972d73e0d329bfea69035d8da7e8ded0c0fddaf463755135a4e5089fdc1,c38a36a2e4c9212504e13bf82588cd962c1f205096ede438b90b7b35efd84907,True
ATP-HTVS-A2EC0CC51325,66753,N#CCCn1cc(C[NH2+]Cc2ccccc2NCCO)c(-c2ccccc2)n1,c1ccc(C[NH2+]Cc2c[nH]nc2-c2ccccc2)cc1,-7.766,1021,37.30792870313461,1,10,589,9,adead2197fcbcf22e70d535a812fab3ae04edda7cd979bc2a07b39e43d4d8e08,855fb557f98c57ea72a12951b7d65c9c131672e48d0ddf89d6953f5b02d50792,True
ATP-HTVS-84B0A2EEAAE5,32771,CN(CC(=O)NCc1ccccc1)c1nc(NCCc2ccc(C[NH+](C)C)cc2)c2ccccc2[nH+]1,O=C(CNc1nc(NCCc2ccccc2)c2ccccc2[nH+]1)NCc1ccccc1,-7.765,1022,37.24646588813768,2,2,40,9,0f74bb6cd2bbe36d4d9bc052c1db29c1a6ffbec22bac5158be26a94364ece055,ce13b1932264f96ea81d570cd7e7725c3f2514d0e238fca8dc3c3d2826263655,True
ATP-HTVS-A4BDF0A6C58A,61058,COc1ccc(C[NH2+]C[C@@H]2c3ccccc3C(=O)N2Cc2ccccc2)c(OC)c1,O=C1c2ccccc2C(C[NH2+]Cc2ccccc2)N1Cc1ccccc1,-7.764,1023,37.185003073140756,21,28,21,9,a217fddd534967d506b2e9d0fb448d93851861a9af8a3c9fbd689ff44c82e846,0dc5e5ab0a0436bdd5193ea3046a4727f5fae8d8fac2ebf947c6159b1b7f386a,True
ATP-HTVS-1551732D1515,43266,Cc1cc(OCc2ccc(C[NH2+]Cc3ccccc3NCCO)o2)ccc1Cl,c1ccc(C[NH2+]Cc2ccc(COc3ccccc3)o2)cc1,-7.764,1023,37.185003073140756,5,9,363,9,49a10571100ef418b439aca38e2bae9856c3373aa00d8a0768b240382704230d,47cde7a9e56fd3c47557c809318cc2b7e61daf19deea6da6aa848df2f2318cda,True
ATP-HTVS-9DADF577E8AC,41122,COc1cc(CNc2ccc(C[NH+](C)C)c(F)c2)c(OC)c2ccccc12,c1ccc(NCc2ccc3ccccc3c2)cc1,-7.762,1025,37.062077443146904,2,2,293,9,2f2eca76d7a8333e87e8cf12c20d9a90d40adcb9a4d7a2b1fb2207902037c3b3,5c1818f0e1b50186407fa00b8fe4161283c901a41f2440497b443904144016a2,True
ATP-HTVS-65F4836C7042,84577,CN(Cc1sc2ccccc2c1C#C[C@@H]([NH3+])Cc1cccc(F)c1)C(=O)c1ccccc1O,O=C(NCc1sc2ccccc2c1C#CCCc1ccccc1)c1ccccc1,-7.762,1025,37.062077443146904,3,3,152,9,5b2078b3dd053ac8d049e0d3f94072ea0bd7622cba59c5638816c9ff38893e12,c65c6a9901ad737c1ecf2c0b2fb81e12553c550fd60e45abd313d60076c2033a,True
ATP-HTVS-103E90EA5971,80961,C[C@H](c1ccc(Cl)cc1)N(C)C(=O)c1cc(NCc2cccc(C[NH+](C)C)c2)cs1,O=C(NCc1ccccc1)c1cc(NCc2ccccc2)cs1,-7.761,1027,36.93915181315304,8,16,128,9,a887b52dd7a533717ea1c8a712ea1263eee73c64e04654847984aab9032e0aaa,944dfbd7eab2d7454ca9fb77498e6e48a67a33daf151eea8bba40087cf676ad2,True
ATP-HTVS-F223CD517CA5,81858,CN(C(=O)Cc1ccccc1)c1ccc(NCc2ccc(C[NH+](C)C)cc2)cn1,O=C(Cc1ccccc1)Nc1ccc(NCc2ccccc2)cn1,-7.76,1028,36.87768899815611,5,5,129,9,0431c48f1feb6bcab63a88e2e3d58667200ff4f4a205e622136303346964ee27,74bed3649942851d865f97197cf933f838f3cc5f71389f02fd68b10dfb338e86,True
ATP-HTVS-6B709F2DA304,63171,CC(C)Oc1ccc(CNCc2cn(C)nc2OCc2ccccc2)cc1,c1ccc(CNCc2c[nH]nc2OCc2ccccc2)cc1,-7.76,1028,36.87768899815611,2,2,307,9,e71c0952d917431848841afa46bdcadc2f423b10157ba9ee7acd9abafbf443a2,e3eb54aa147d9245f531cdee181352f2e0f543bc5c488a41cab0abd62b883baa,True
ATP-HTVS-7820955A714C,43682,C[C@@](O)(C[NH2+]Cc1cn(-c2ccccc2)nc1-c1ccncc1)c1cccc(F)c1,c1ccc(CC[NH2+]Cc2cn(-c3ccccc3)nc2-c2ccncc2)cc1,-7.756,1030,36.75476336816226,3,5,683,9,ef06e5d21fa056b60c5874da4a17dbe846df2444b6271c2872f75d4d391df7eb,01710d9f5fdac9a8333e5229b2b9bb628da5e86e917b97064f17a9f7f67bf8fe,True
ATP-HTVS-C10AA91B306E,67713,C[NH+](C)Cc1ccc(C[N@H+](C)Cc2ccc(-c3cccc(C(F)(F)F)c3)o2)cc1,c1ccc(C[NH2+]Cc2ccc(-c3ccccc3)o2)cc1,-7.754,1031,36.69330055316533,1,1,517,9,cc955f1a9334a3fd8cca52120c19ed8751ed3f44b4ab36df8cd3bc4790dd89ce,c19c4b7ee9905335e4dd989d1d81280343b9c5ca8f55e451f37dae13f969e3d4,True
ATP-HTVS-159CD8CCFA6D,50978,COc1cccc(F)c1C[NH2+]C[C@H]1c2ccccc2C(=O)N1Cc1ccccc1,O=C1c2ccccc2C(C[NH2+]Cc2ccccc2)N1Cc1ccccc1,-7.754,1031,36.69330055316533,22,28,21,9,1b167a2202eaff47139ebe249ca1ddadce76a0438ef7342c61fe2d128693efb1,28270f1b8dd0437a77f43d784279eb6c3b831e26762d59a85a9df581a5c76e1a,True
ATP-HTVS-C9B00227BFE8,37217,CN(c1ccccc1)c1ccc(CNC[C@@H](C[NH+](C)C)c2ccccc2)cn1,c1ccc(CCNCc2ccc(Nc3ccccc3)nc2)cc1,-7.753,1033,36.57037492317148,1,1,501,9,7a0fb1c79c1ce139c3c9d762e197a7bb9baed1da72beb2ee9f3abe6b263ef433,65d96c65f830b64924165d5f7827a15075864129d2f7e90669effe0f9440241c,True
ATP-HTVS-98EFE7D538B2,77379,CN(C(=O)c1sccc1NCc1cccc(C[NH+](C)C)c1)c1cccc(N)c1,O=C(Nc1ccccc1)c1sccc1NCc1ccccc1,-7.752,1034,36.50891210817455,7,21,60,9,4fda0e84371492e9e32683558b15fef6bfc0c30a65206234cb479a9b68f3fae5,bdbf3c4e583912718e336407ba0f81a040bfaf47f5fd626dc0bb37fee0b94d92,True
ATP-HTVS-656A250247D8,81986,C[NH+](C)Cc1cccc(CNc2cc(C(=O)N(C#N)c3ccccc3)sc2Cl)c1,O=C(Nc1ccccc1)c1cc(NCc2ccccc2)cs1,-7.752,1034,36.50891210817455,9,16,14,9,29602fc4e835ce4324232731dce701a59ed141b5b6fa26645e29269fdfc02b8e,cd585e2d7a0543ce65459a454bc394a0d7cb6aeda63d9ba71cae4c6d4790e84b,True
ATP-HTVS-7AEE8A51E1B1,46561,[NH3+]CCc1ccc(CNc2nc(-c3ccccc3)nc3ccccc23)cc1,c1ccc(CNc2nc(-c3ccccc3)nc3ccccc23)cc1,-7.752,1034,36.50891210817455,1,1,677,9,640baf386e0f4793e8a53e2b2800343de13148d5d820a6493477835415c6038c,ba526291d8f98e7acec404b80d90d8d38f57d3791dfba0bd829eb5ede23d0b69,True
ATP-HTVS-C36315435956,60258,C[C@@H]([NH2+]Cc1ccncc1OCc1ccccc1)c1cccc(OCC[NH+](C)C)c1,c1ccc(C[NH2+]Cc2ccncc2OCc2ccccc2)cc1,-7.751,1037,36.32452366318377,1,4,161,9,68438c2856f7c065888969605c044b8cdbe900fdd3ab7124ed70a89770dd0b70,6b56ba4be0bec85ddb8988e7c714cda17fe61e4e0e97da3362ef70cabbc05dce,True
ATP-HTVS-837D7A211A0E,67522,CC[N@@H+](C)Cc1cccc(CNc2nc(NCc3cccc(COC)c3)c3ccccc3[nH+]2)c1,c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3[nH+]2)cc1,-7.75,1038,36.263060848186846,83,83,8,9,9590f4b073151c6b610f5908fc3a59f92ea6e71910541d8f8793bc178c55bf3f,ff3b367f300111a4587965d98290078c41a2bb5ba9da4989e08a459781c11988,True
ATP-HTVS-0AE85D2EF5B8,94338,C[NH+](C)Cc1ccccc1C(=O)Nc1ncc(C#Cc2ccccc2C[NH3+])nc1-c1ccccc1,O=C(Nc1ncc(C#Cc2ccccc2)nc1-c1ccccc1)c1ccccc1,-7.746,1039,36.20159803318992,7,7,192,9,42aa938e7f2fed2f9be6b18c3f803b470a2c0b08d4364cebad9c885ee5b88f54,88d123870cd600724aacaa2fcc65668afb8891377f58e99c1e4e52733e037074,True
ATP-HTVS-6A9F3E67E2B3,32321,CC(=O)N(c1ccc(Cl)cc1)c1nc(C[NH2+]Cc2ccccc2C[NH+](C)C)cs1,c1ccc(C[NH2+]Cc2csc(Nc3ccccc3)n2)cc1,-7.746,1039,36.20159803318992,6,12,38,9,94b04efd04f83f54ada70daeb89ae04a33daef27e6be37948273d81bd3d52df3,efa32b17e9fad823a06c0948dd23b01ebff6fc233831d30f3a7b1621e95447d3,True
ATP-HTVS-772EF906400E,20706,Cc1cc(-c2cc(CC[NH2+]Cc3ccccc3)n(C(=O)[C@@](C)(N)c3ccccc3)n2)ccc1F,O=C(Cc1ccccc1)n1nc(-c2ccccc2)cc1CC[NH2+]Cc1ccccc1,-7.744,1041,36.078672403196066,4,6,19,9,e8c24fcc225a064952725dfac84cddc59be7a9f0712d8a67265a9c1864f56f5f,3964c0336bb018e01269040c2e17cedbaa5d2fedaa66d93b20d5cab4fc5db379,True
ATP-HTVS-1F9A02273F27,69026,CN(c1c(C(=O)NCc2ccc(C[NH+](C)C)cc2)cnc2ccc(F)cc12)[C@H](C#N)c1ccccc1,O=C(NCc1ccccc1)c1cnc2ccccc2c1NCc1ccccc1,-7.744,1041,36.078672403196066,3,3,197,9,e3ed65c3a59a41dafc95c4b27613df2ec647f8d25d4625d49a474fa8c218ece3,54adf1a659bd138bda97a58a299a0b60f1d8fd7044c73ed6e7aff1265ecfd95c,True
ATP-HTVS-D57FDE5925BA,51522,CNc1ccccc1C[NH2+]Cc1ccc(COc2ccccc2OC)o1,c1ccc(C[NH2+]Cc2ccc(COc3ccccc3)o2)cc1,-7.743,1043,35.955746773202215,6,9,63,9,0c9b2bcc58fd1023674e0c7331d3e47a97acff65ad747196a8ad0568324aab33,72131035fb942eb731dae823cf61fe33f0fdff09c7be900968acab2b5e6ceb36,True
ATP-HTVS-16D892EEAEA4,74883,C[NH+](C)Cc1ccccc1C(=O)Nc1c[nH+]c2ccccc2c1NCCSc1ccccc1,O=C(Nc1c[nH+]c2ccccc2c1NCCSc1ccccc1)c1ccccc1,-7.742,1044,35.894283958205286,1,1,878,9,dba415dc479e9194b49da72db57a512ba745b0d0118a53dc5226dd0f089836a7,8c19d35c20643c2835358aa7fc5b3950cb785ee2cff9e1d9b40f59e99399e151,True
ATP-HTVS-0D8C52C362EE,73825,C#CCN(Cc1ccccc1)C(=O)c1cc(NCc2cccc(C[NH+](C)C)c2)c(Cl)s1,O=C(NCc1ccccc1)c1cc(NCc2ccccc2)cs1,-7.737,1045,35.83282114320836,9,16,365,9,30c7654598f359cdc213a428ca51e9aed2745cb83a992b74da691649474cd7c4,39596dd2b3c03f0c787a336b752300bca37701939ec47e4cdf6067cf9ce04216,True
ATP-HTVS-74C5B06FA80B,35331,CC[N@@H+](C)Cc1ccc(C(=O)NC[C@@H]2c3ccccc3C(=O)N2Cc2ccccc2)cc1,O=C(NCC1c2ccccc2C(=O)N1Cc1ccccc1)c1ccccc1,-7.735,1046,35.771358328211434,2,2,315,9,b0e1bb3c2aba74d2d090cc11254a1ebb7ed90a6ee80c544d3affc9b197d85edc,5e0aee187c2196f5a3147cb8e3d2e2017438dabebe6fc96e6e3c52b6f416a5f3,True
ATP-HTVS-917D65E68C1C,37603,CC[N@@H+](Cc1ccc(C[NH+](C)C)cc1)Cc1cc(C)nc(-c2ccc(Cl)cc2)n1,c1ccc(C[NH2+]Cc2ccnc(-c3ccccc3)n2)cc1,-7.735,1046,35.771358328211434,1,1,635,9,2930ca185d49626a327ff500bfac68432782906fb3da3dd62b7217d6c834062e,48cba6e992fd93a84538f9ca4390dff8c37ff804061d722415d5a1ef916fbe26,True
ATP-HTVS-37A579E82C38,28641,C[NH+](C)Cc1cccc(CNc2nc3ccccc3nc2NCc2ccccc2Cl)c1,c1ccc(CNc2nc3ccccc3nc2NCc2ccccc2)cc1,-7.734,1048,35.64843269821758,35,41,23,9,d32e965ca07db7c95893b5fc806ef26affd9435115f9f09db346f2249950ab6e,a42364455f52f287ef33afc9691ec76247084475d9b4f63a00d9ad56c94fdcca,True
ATP-HTVS-0715C99C3A28,99362,C[NH+](C)Cc1cccc(CNc2cc(Cl)sc2C(=O)Nc2ccc(N)cc2)c1,O=C(Nc1ccccc1)c1sccc1NCc1ccccc1,-7.729,1049,35.586969883220654,8,21,121,9,8cf5d222af24c71f65ae58279ca5a5df45207eb520c3605f02d98a2279192148,ae5b8e73960c0e078d1f162e5965ab9a9bd2c8b50d57169facc0b60a1ea2f7d1,True
ATP-HTVS-B0A71AB87D72,74467,CN(C(=O)c1cc(NCc2cccc(C[NH+](C)C)c2)c(Cl)s1)c1ccccc1O,O=C(Nc1ccccc1)c1cc(NCc2ccccc2)cs1,-7.728,1050,35.525507068223725,10,16,14,9,5cea9cb4e2494c6daf574769f74023f1b971e8a4bf38ae976f27f95402718aaa,6333bff4a4de161f7e3bd2789a3929f43d9f5ee3ae198fea9a085466995b9055,True
ATP-HTVS-57B04A124BC1,76577,CN(CC(=O)Nc1nc2ccccc2cc1N(C)[C@@H](C#N)c1ccccc1)c1ccccc1,O=C(CNc1ccccc1)Nc1nc2ccccc2cc1NCc1ccccc1,-7.727,1051,35.4640442532268,2,2,127,9,1a27fe3525b0424bbd28dff326be29c169c5c40b9f1a09ec89b59c3e93bfce42,0df19ff0a149d44312237c5072e1dccfcfc96a70d5b576081a3b352877ad9f82,True
ATP-HTVS-17511F2B790B,26499,C[NH+](C)Cc1ccc(CCNc2nc(NCc3ccc(N)cc3Cl)[nH+]c3ccccc23)cc1,c1ccc(CCNc2nc(NCc3ccccc3)[nH+]c3ccccc23)cc1,-7.726,1052,35.40258143822987,13,14,5,9,d58b9b86962e51c78d4f3cfddec605cbcfd774f082e31e3d1a161c9dc835c76f,e7a5e8976893211593252cd5591273b070dc3b3ab7ecbf7d76d61fbdccf0ae7c,True
ATP-HTVS-E2AE692EC3A5,69985,CN(c1cc2ccccc2nc1NC(=O)c1ccc(C[NH+](C)C)cc1)[C@H](C#N)c1ccccc1,O=C(Nc1nc2ccccc2cc1NCc1ccccc1)c1ccccc1,-7.72,1053,35.341118623232944,14,26,35,9,d21270e552da28c8628aac7c48c5c970a4090b12e1cf10f5509db406e5e7e7e8,dc3c0e397baafb0b03656f5cb2002ad8f93f4ecfe19ea6053bbe687983efe107,True
ATP-HTVS-B7FF2C0C64E6,74275,CN(Cc1cccc(F)c1)C(=O)c1sccc1NCc1ccc(C[NH+](C)C)cc1,O=C(NCc1ccccc1)c1sccc1NCc1ccccc1,-7.719,1054,35.27965580823602,4,9,16,9,8490fad9a16545fb4093e62a126e79d3e5e8cbc2be43db63e0d71ea31e56ab36,772d04473d1f44cd76cf7d45381ead36d37b75d980c5b498535355a7b214c9b9,True
ATP-HTVS-E0444895C82B,63873,Cc1cc(CNc2nc3ccccc3nc2NCc2cccc(C[NH+](C)C)c2)ccc1N,c1ccc(CNc2nc3ccccc3nc2NCc2ccccc2)cc1,-7.712,1055,35.21819299323909,36,41,23,9,8e25ad6ec95da1c37f35868410fca46371f174fb19e9e0b14964dd896e2f81a7,ba93673609f0723cb8e9a5e4ee1db10e73c5bdc26cca5d1e6e7e593eed836a70,True
