canonical_id,vina_affinity,glide_docking_score,vina_rank,glide_rank,rank_delta,abs_rank_delta,disagreement_class,scaffold
ATP-HTVS-4E16F03E37A9,-7.933,-3.51409520180293,908,1249,-341,341,vina_favored,O=C(Cc1ccccc1)NCc1sc2ccccc2c1NCc1ccccc1
ATP-HTVS-CEB5A32F933D,-7.077,-3.92654421518424,1345,1005,340,340,glide_favored,O=C(CN1c2ccccc2CC(=O)c2ccccc21)Nc1ccccc1
ATP-HTVS-11C14F34C5FE,-8.383,-4.15555608176031,523,862,-339,339,vina_favored,c1ccc(CNCc2cc(-c3ccccc3)c3ccccc3n2)cc1
ATP-HTVS-675D7E7E37EF,-8.573,-4.39095491270896,357,695,-338,338,vina_favored,O=C(Cn1c(=O)nc(-c2ccccc2)c2ccccc21)Nc1ccccc1
ATP-HTVS-CA08B0F5D119,-8.011,-4.65171139688695,834,497,337,337,glide_favored,c1ccc(C[NH2+]Cc2cn(-c3ccccc3)nc2-c2ccncc2)cc1
ATP-HTVS-B41566EF3893,-8.061,-4.70580987896128,789,452,337,337,glide_favored,c1ccc(CCNc2nc(NCc3ccccc3)[nH+]c3ccccc23)cc1
ATP-HTVS-C6A6F28FFA03,-6.745,-3.77514195999955,1439,1102,337,337,glide_favored,O=C(Cc1ccccc1)Nc1nc2ccccc2cc1NCc1ccccc1
ATP-HTVS-BD172DBF0B92,-8.111,-4.76562162183844,754,418,336,336,glide_favored,O=C(NCc1ccccc1)c1oc2ccccc2c1CSc1ccccc1
ATP-HTVS-EF17DB58F500,-8.764,-4.53325018419689,246,581,-335,335,vina_favored,O=C(Nc1c[nH+]c2ccccc2c1NCc1ccccc1)c1ccccc1
ATP-HTVS-A7693842EDE7,-9.036,-4.72015322020726,113,447,-334,334,vina_favored,O=C(CNc1cc2ccccc2nc1NC(=O)c1ccccc1)c1ccccc1
ATP-HTVS-52816E9DAB39,-7.876,-3.39630258537511,952,1286,-334,334,vina_favored,O=C(Cc1ccccc1)Nc1ncc(NCc2ccccc2)c2ccccc12
ATP-HTVS-D68829BAAF56,-8.17,-3.8828199346424,704,1037,-333,333,vina_favored,c1ccc(CCNc2nc(NCc3ccccc3)[nH+]c3ccccc23)cc1
ATP-HTVS-362E300BB66B,-7.815,-4.44153497713176,992,659,333,333,glide_favored,O=c1c2ccccc2cc(C[NH2+]Cc2ccccc2)n1-c1ccccc1
ATP-HTVS-2507C3370FB9,-8.429,-4.2291968922238,483,816,-333,333,vina_favored,O=C(Nc1c(NCc2ccccc2)c[nH+]c2ccccc12)c1ccccc1
ATP-HTVS-87F6BDFAEB44,-8.326,-5.11291456585507,570,238,332,332,glide_favored,O=c1ccc2c(NCCc3ccccc3)cc(COc3ccccc3)[nH]c-2c1
ATP-HTVS-A5C0EA33BE09,-8.336,-5.13859875976645,560,228,332,332,glide_favored,c1ccc(C[NH2+]Cc2c(-c3ccccc3)[nH]c3ccccc23)cc1
ATP-HTVS-96035055C171,-8.525,-5.8406342578885,388,56,332,332,glide_favored,O=C1c2ccccc2C(C[NH2+]Cc2ccccc2)N1Cc1ccccc1
ATP-HTVS-750E4CFCB0FA,-7.934,-3.5320177631311,904,1236,-332,332,vina_favored,O=C(Nc1ccccc1)c1sc2ccccc2c1NCc1ccccc1
ATP-HTVS-C5A7FD400424,-7.037,-3.9000690078777,1355,1026,329,329,glide_favored,O=C(Cc1ccccc1)Nc1nc2ccccc2cc1Nc1ccccc1
ATP-HTVS-7C2D6468D489,-6.974,-3.85298473893764,1376,1047,329,329,glide_favored,O=C(Cc1ccccc1)Nc1c[nH+]c2ccccc2c1NCc1ccccc1
ATP-HTVS-A6D74CA540BA,-9.762,-4.89429447555377,23,349,-326,326,vina_favored,O=C(Nc1cnc2ccccc2c1C#CCNCc1ccccc1)c1ccccc1
ATP-HTVS-5D5940BED632,-7.555,-4.24933834696087,1126,800,326,326,glide_favored,O=C(Nc1c(NCc2ccccc2)cnc2ccccc12)c1ccccc1
ATP-HTVS-5494A1B9D9EC,-8.792,-4.57214515526941,227,552,-325,325,vina_favored,c1ccc(CNc2nc(NCc3cc[nH+]cc3)[nH+]c3ccccc23)cc1
ATP-HTVS-94448DA501C0,-8.72,-4.51449028526668,271,596,-325,325,vina_favored,O=C(NCc1ccccc1)c1sc2ccccc2c1NCc1ccccc1
ATP-HTVS-2912F4F66BA1,-6.441,-3.6441329314009,1510,1187,323,323,glide_favored,O=C(NCc1ccccc1)c1[nH]c2ccccc2c1Nc1ccccc1
ATP-HTVS-523F9B5BEE3B,-8.273,-4.98086634625415,624,301,323,323,glide_favored,O=C(Cc1ccccc1)Nc1c(NCc2ccccc2)cnc2ccccc12
ATP-HTVS-43145D4CE45B,-7.998,-4.60812034415477,845,522,323,323,glide_favored,O=C(Cc1ccccc1)Nc1ccc(NCc2ccccc2)cn1
ATP-HTVS-C78E55448419,-8.006,-4.6121830386589,838,516,322,322,glide_favored,O=C(Nc1ccccc1)c1cc(NCc2ccccc2)cs1
ATP-HTVS-CAF3F282F1EC,-7.243,-3.97421151737285,1290,968,322,322,glide_favored,O=C(Nc1nc2ccccc2cc1Nc1ccccc1)c1cccc(C[NH+]2CCCC2)c1
ATP-HTVS-86C3058B81C7,-7.772,-4.38734613859549,1020,698,322,322,glide_favored,O=C(NCc1ccccc1)c1cc(Nc2ccccc2)ccn1
ATP-HTVS-1DD46A13AEBB,-6.715,-3.75454992945662,1444,1123,321,321,glide_favored,O=C1c2ccccc2NC(c2ccccc2)N1Cc1ccccc1
ATP-HTVS-AF24076E5CF3,-6.174,-3.55872693725179,1542,1221,321,321,glide_favored,O=C(Cc1ccccc1)NC(c1cccnc1)c1csc2ccccc12
ATP-HTVS-38AA30AE7592,-8.182,-4.86895670152561,689,369,320,320,glide_favored,c1ccc(CCNc2cc(-c3ccccc3)[nH+]c3ccccc23)cc1
ATP-HTVS-F41DED161E75,-6.665,-3.7305205679544,1459,1139,320,320,glide_favored,O=C(CNc1ccccc1)Nc1c(NCc2ccccc2)cnc2ccccc12
ATP-HTVS-5B1B34F83C18,-7.557,-2.46053830436546,1125,1444,-319,319,vina_favored,O=c1c2ccccc2nc(-c2ccccc2)n1CCNCc1ccccc1
ATP-HTVS-D78134F4C173,-7.801,-4.407585640984,1003,687,316,316,glide_favored,O=C(NCc1ccccc1)c1cc(NCc2ccccc2)cs1
ATP-HTVS-471B66EC874A,-6.781,-3.76479820066214,1430,1115,315,315,glide_favored,O=C(Nc1c(NCc2ccccc2)cnc2ccccc12)c1ccccc1
ATP-HTVS-C4778BDFFC37,-8.931,-4.68613605229959,154,469,-315,315,vina_favored,O=C(Nc1cnc2ccccc2c1C#CC[NH2+]Cc1ccccc1)c1ccccc1
ATP-HTVS-C39BEF6539AB,-8.462,-4.31685156247328,440,754,-314,314,vina_favored,O=C(Cc1cc(C(=O)Nc2ccccc2)c2ccccc2n1)Nc1ccccc1
ATP-HTVS-2AD5F3716208,-8.633,-6.46875032106379,322,8,314,314,glide_favored,c1ccc(CC[NH2+]C(c2ccccn2)c2cc3ccccc3o2)cc1
ATP-HTVS-531EE93584A6,-9.075,-4.76411348371322,106,419,-313,313,vina_favored,c1ccc(CCNc2cc(-c3ccccn3)nc3ccccc23)cc1
ATP-HTVS-F6E066811CCA,-7.135,-3.91958239876819,1323,1010,313,313,glide_favored,O=C(Nc1cnc2ccccc2c1Nc1ccccc1)c1ccccc1
ATP-HTVS-52D7AA6D1B75,-7.701,-4.32193306910399,1062,749,313,313,glide_favored,c1ccc(C[NH2+]Cc2csc(COc3ccccc3)n2)cc1
ATP-HTVS-7BBDEC1762B0,-8.013,-3.72446897652609,831,1144,-313,313,vina_favored,c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3[nH+]2)cc1
ATP-HTVS-EFE421C91038,-8.468,-5.50975727056192,436,124,312,312,glide_favored,O=C(C#Cc1ccccc1)Nc1c[nH+]c2ccccc2c1NCc1ccccc1
ATP-HTVS-B7AB07A15A31,-7.366,-4.03672743264643,1237,926,311,311,glide_favored,O=C(Nc1nccc(-c2ccccc2)c1C(=O)c1ccccc1)c1ccccc1
ATP-HTVS-41DBD56D77D4,-7.798,-3.30626984612687,1006,1317,-311,311,vina_favored,O=C1c2ccccc2NC(c2ccccc2)N1Cc1ccccc1
ATP-HTVS-ACBE41267A18,-8.534,-5.74492062292097,383,73,310,310,glide_favored,c1ccc(CCNc2nc(CCc3ccccc3)nc3ccccc23)cc1
ATP-HTVS-8D4A93BCC2C7,-7.91,-4.4938529235344,924,614,310,310,glide_favored,O=C(NCc1ccccc1)c1nn2ccccc2c1C(=O)NCc1ccccc1
ATP-HTVS-952C6901247D,-8.145,-4.77328082745397,724,415,309,309,glide_favored,O=C(Cc1ccccc1)Nc1c[nH+]c2ccccc2c1NCc1ccccc1
ATP-HTVS-16AC68300479,-6.779,-3.75054118131307,1434,1127,307,307,glide_favored,O=C(Nc1ccccc1)c1sc2ccccc2c1NCc1ccccc1
ATP-HTVS-B13D85D04AEE,-10.224,-4.96308509293148,4,311,-307,307,vina_favored,O=C(Nc1nc2ccccc2cc1C#CC[NH2+]Cc1ccccc1)c1ccccc1
ATP-HTVS-A53B334F5824,-8.56,-5.82573794113561,364,58,306,306,glide_favored,O=C1c2ccccc2C(C[NH2+]Cc2ccccc2)N1Cc1ccccc1
ATP-HTVS-4019997F6E4F,-8.509,-4.36889418856391,404,709,-305,305,vina_favored,c1ccc(CCNc2nc(NCCOc3ccccc3)c3ccccc3[nH+]2)cc1
ATP-HTVS-6A615EE15C98,-7.647,-4.26265472494235,1092,787,305,305,glide_favored,c1ccc(C[NH2+]Cc2cn(-c3ccccc3)nc2-c2ccccc2)cc1
ATP-HTVS-4B144E96CFBE,-8.598,-6.09847068944256,338,33,305,305,glide_favored,O=C(Cc1ccccc1)Nc1ncc(NCc2ccccc2)c2ccccc12
ATP-HTVS-02AC8E798E60,-7.66,-4.27581637536966,1084,781,303,303,glide_favored,c1ccc(CCc2cc(-c3ccncc3)nc3ccccc23)cc1
ATP-HTVS-9640828E0D0B,-5.676,-3.35213698024349,1596,1294,302,302,glide_favored,c1ccc(C[NH2+]Cc2nc3ccccc3n2Cc2ccccc2)cc1
ATP-HTVS-90D8E935D6BA,-6.485,-3.61586634816549,1500,1199,301,301,glide_favored,O=C(Nc1ccccc1)c1sc2ccccc2c1NCc1ccccc1
ATP-HTVS-FEE4C5F961F6,-7.33,-1.65273942795434,1253,1553,-300,300,vina_favored,c1ccc(CNCc2nc3ccccc3n2Cc2ccccc2)cc1
ATP-HTVS-F5557C46ACCD,-7.857,-3.46951061383426,966,1264,-298,298,vina_favored,c1ccc(CNc2nc3ccccc3nc2NCc2ccccc2)cc1
ATP-HTVS-D839BC34DAE7,-9.164,-4.84626190652642,80,377,-297,297,vina_favored,O=C(NCc1ccccc1)c1cn(Cc2ccccc2)c(=O)c2ccccc12
ATP-HTVS-E08F75BAC913,-7.668,-3.00245958119247,1079,1375,-296,296,vina_favored,O=C(Nc1c(NCc2ccccc2)cnc2ccccc12)c1ccccc1
ATP-HTVS-57B04A124BC1,-7.727,-4.30882911599628,1052,757,295,295,glide_favored,O=C(CNc1ccccc1)Nc1nc2ccccc2cc1NCc1ccccc1
ATP-HTVS-AFB94CABAED0,-7.594,-2.78583389446771,1112,1406,-294,294,vina_favored,O=C(Nc1ccccc1)c1[nH]c2ccccc2c1NCc1ccccc1
ATP-HTVS-A1F737581FBF,-8.363,-5.09248195268047,538,244,294,294,glide_favored,c1ccc(C[NH2+]CCc2nc3ccccc3n2Cc2ccccc2)cc1
ATP-HTVS-0715C99C3A28,-7.729,-4.31020815903779,1050,756,294,294,glide_favored,O=C(Nc1ccccc1)c1sccc1NCc1ccccc1
ATP-HTVS-2F35A8572662,-7.421,-4.070623198666,1202,910,292,292,glide_favored,c1ccc(C[NH2+]Cc2ccc(COc3ccccc3)o2)cc1
ATP-HTVS-0015C54A99C8,-8.095,-3.84066710724475,766,1057,-291,291,vina_favored,O=C(Nc1c(NCc2ccccc2)cnc2ccccc12)c1ccccc1
ATP-HTVS-A8555051B7A8,-7.413,-2.12228992442095,1206,1496,-290,290,vina_favored,c1ccc(CNCc2ccc(Nc3ccccc3)nc2)cc1
ATP-HTVS-11489B74AE1C,-8.336,-5.03834344879853,560,270,290,290,glide_favored,O=C(Cc1ccccc1)Nc1c[nH+]c2ccccc2c1NCc1ccccc1
ATP-HTVS-602F8E6702A7,-6.61,-3.66335870608387,1470,1181,289,289,glide_favored,O=C(Nc1ccccc1)c1[nH]c2ccccc2c1NCc1ccc(N2CC[NH2+]CC2)cc1
ATP-HTVS-586B19FEBC2D,-8.259,-4.90860704877042,632,343,289,289,glide_favored,O=C(Cc1ccccc1)Nc1c(NCc2ccccc2)cnc2ccccc12
ATP-HTVS-F3E91D83A828,-8.44,-5.25887809152394,471,182,289,289,glide_favored,O=C(NCc1ccccc1)c1cnc2ccccc2c1NCc1ccccc1
ATP-HTVS-7DBCC72663B9,-8.037,-4.60134720554815,814,527,287,287,glide_favored,O=C(NCc1ccccc1)c1nn(Cc2ccccc2)c(=O)c2ccccc12
ATP-HTVS-37D34080A09D,-8.144,-4.73466550433163,726,439,287,287,glide_favored,c1ccc(Cn2cc(C[NH2+]CCc3cccnc3)c(-c3ccccc3)n2)cc1
ATP-HTVS-4630C8488F7C,-8.475,-4.36397363292611,427,713,-286,286,vina_favored,O=C(Nc1c(NCc2ccccc2)cnc2ccccc12)c1ccccc1
ATP-HTVS-79C7807006E2,-8.499,-4.3946210399897,409,694,-285,285,vina_favored,O=C(Nc1c(NCc2ccccc2)cnc2ccccc12)c1ccccc1
ATP-HTVS-45C9FDCE5200,-8.187,-4.79069052465564,685,401,284,284,glide_favored,O=C(Nc1ccccc1)c1cc(-c2cccnc2)nc2ccccc12
ATP-HTVS-397149B089BD,-8.594,-5.85385473217396,339,55,284,284,glide_favored,c1ccc(Cn2cc(C[NH2+]Cc3cccc4c3CCN4)c(-c3ccccc3)n2)cc1
ATP-HTVS-FDB0B4A5AF84,-7.422,-4.0570925598645,1200,916,284,284,glide_favored,O=C(Nc1ccncc1NCc1ccccc1)c1ccccc1
ATP-HTVS-143D46541936,-7.132,-3.86812266389345,1325,1042,283,283,glide_favored,O=C(NCc1ccccc1)c1cc(NCc2ccccc2)cs1
ATP-HTVS-EE6CCEFDAAD0,-8.016,-4.57569410141658,827,544,283,283,glide_favored,c1ccc(C[NH2+]Cc2c3ccccc3cc3ccccc23)cc1
ATP-HTVS-AEE242E516D8,-8.589,-4.48133910608213,342,624,-282,282,vina_favored,O=C(Nc1nc2ccccc2cc1Nc1ccccc1)c1ccccc1
ATP-HTVS-76EB0BEAC1B9,-8.28,-4.07456484266098,621,903,-282,282,vina_favored,c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3[nH+]2)cc1
ATP-HTVS-3FE2C8D8A747,-8.067,-3.83062090527101,786,1067,-281,281,vina_favored,O=C(Nc1ccccc1)c1[nH]c2ccccc2c1NCCc1ccccc1
ATP-HTVS-007D6F34F923,-7.846,-3.4850388695678,975,1256,-281,281,vina_favored,c1ccc(CNc2nc3ccccc3nc2NCc2ccccc2)cc1
ATP-HTVS-51861E5F66D2,-9.13,-4.86805691570754,90,370,-280,280,vina_favored,c1ccc(CNc2nc(NCc3cccc[nH+]3)[nH+]c3ccccc23)cc1
ATP-HTVS-027CB3113620,-7.505,-2.49226291162582,1156,1436,-280,280,vina_favored,O=C(NCc1ccccc1)c1nn2ccccc2c1C(=O)NCc1ccccc1
ATP-HTVS-9A76BB66DB1D,-8.699,-4.55268185778533,286,565,-279,279,vina_favored,c1ccc(CCNc2nc3ccccc3nc2Cc2ccccc2)cc1
ATP-HTVS-62207831F6CB,-7.106,-1.01278276002394,1336,1615,-279,279,vina_favored,O=C(NCc1ccccc1)c1sc2ccccc2c1NCc1ccccc1
ATP-HTVS-F8D25E752EF8,-5.854,-3.34273397361502,1575,1298,277,277,glide_favored,O=C1CN(Cc2ccccc2)C(c2ccccc2)c2ccccc2N1
ATP-HTVS-572BFDBE8187,-7.953,-3.67871721653425,893,1170,-277,277,vina_favored,c1ccc(CCNc2nc(COc3ccccc3)nc3ccccc23)cc1
ATP-HTVS-193F5213E1F4,-8.483,-5.4077521026514,420,144,276,276,glide_favored,c1ccc(C[NH2+]Cc2c(-c3ccccc3)nc3ccccn23)cc1
ATP-HTVS-67B30DFDD52C,-8.746,-4.59460586724192,257,533,-276,276,vina_favored,c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3[nH+]2)cc1
ATP-HTVS-F7EFD494BF14,-8.315,-4.16730979791928,581,857,-276,276,vina_favored,c1ccc(Nc2ncc(-c3ccccc3)c3ccccc23)cc1
ATP-HTVS-3D9456613EE7,-8.291,-4.92433878231059,607,332,275,275,glide_favored,O=C(CCc1ccccc1)Nc1c[nH+]c2ccccc2c1NCc1ccccc1
ATP-HTVS-2118F57CAFF1,-7.688,-4.2535308868053,1070,796,274,274,glide_favored,O=C(Nc1c[nH+]c2ccccc2c1NCc1ccccc1)c1ccccc1
ATP-HTVS-532EC38BED39,-8.192,-3.99743382120538,682,956,-274,274,vina_favored,c1ccc(CCNc2nc(NCc3ccccc3)c3ccccc3[nH+]2)cc1
ATP-HTVS-D831575BA0F0,-8.411,-4.29069442724693,497,771,-274,274,vina_favored,O=C(Nc1ncc(NCc2ccccc2)c2ccccc12)c1ccccc1
ATP-HTVS-6227313DC6E5,-8.491,-5.41139131934922,412,139,273,273,glide_favored,O=C(Cc1ccccc1)Nc1c(NCc2ccccc2)cnc2ccccc12
ATP-HTVS-A5353E166184,-8.061,-3.8367353083768,789,1062,-273,273,vina_favored,O=C(Nc1c[nH+]c2ccccc2c1NCc1ccccc1)c1ccccc1
ATP-HTVS-2E3C44D093AA,-7.934,-4.47457655044689,904,631,273,273,glide_favored,c1ccc(CNc2ccc(Oc3ccccc3)nc2)cc1
ATP-HTVS-0E76F39BB090,-8.284,-4.91384379869376,614,341,273,273,glide_favored,c1ccc(CNc2nc3ccccc3nc2NCc2ccccc2)cc1
ATP-HTVS-5BE3914F361A,-8.57,-5.67579047127189,361,89,272,272,glide_favored,O=C(Cc1ccccc1)Nc1ncc(C#CC[NH2+]Cc2ccccc2)c2ccccc12
ATP-HTVS-BAB35535B111,-7.618,-4.21154858734404,1102,830,272,272,glide_favored,O=C(Cc1ccccc1)Nc1ccncc1NCc1ccccc1
ATP-HTVS-545253A9A90F,-8.176,-3.97688013494276,694,966,-272,272,vina_favored,O=C(Nc1ncc(NCc2ccccc2)c2ccccc12)c1ccccc1
ATP-HTVS-F282BC43258B,-8.799,-4.65415368223412,222,494,-272,272,vina_favored,O=C(Cc1ccccc1)Nc1nc2ccccc2cc1NCc1ccccc1
ATP-HTVS-369F0F09D6A7,-8.013,-4.56461486732011,831,560,271,271,glide_favored,O=C(CNc1ccccc1)Nc1cnc2ccccc2c1Nc1ccccc1
ATP-HTVS-AF0D06B60C3E,-7.116,-3.83687277027258,1331,1061,270,270,glide_favored,O=C(Nc1cnc2ccccc2c1Nc1ccccc1)c1ccccc1
ATP-HTVS-9118BAC0F3E5,-7.93,-4.45713464556693,911,641,270,270,glide_favored,O=C(NCc1ccccc1)c1cc(NCc2ccccc2)nc2ccccc12
ATP-HTVS-5A38D2E65B38,-7.851,-4.37969883780927,972,702,270,270,glide_favored,O=C(C#Cc1c(NC(=O)c2ccccc2)cnc2ccccc12)c1ccccc1
ATP-HTVS-BB81D0256EE3,-8.27,-4.08595230146298,627,896,-269,269,vina_favored,O=C(Nc1ccccc1)c1sc2ccccc2c1NCc1ccccc1
ATP-HTVS-C12B4C379970,-8.409,-5.12059473422699,501,233,268,268,glide_favored,c1ccc(CNCc2cc(-c3ccccc3)c3ccccc3n2)cc1
ATP-HTVS-F324B4F6FF43,-8.337,-4.21986392684796,557,825,-268,268,vina_favored,O=C(Nc1ncc(C#CC[NH2+]Cc2ccccc2)c2ccccc12)c1ccccc1
ATP-HTVS-FACA1D344F25,-8.97,-4.7778429954561,141,409,-268,268,vina_favored,c1ccc(CNc2nc(NCc3cccnc3)c3ccccc3[nH+]2)cc1
ATP-HTVS-85E208BF5C05,-9.138,-4.89150687801089,83,350,-267,267,vina_favored,c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3[nH+]2)cc1
ATP-HTVS-7191B1059E2A,-7.826,-3.50652486081889,985,1251,-266,266,vina_favored,O=C(Nc1ccc(NCc2ccccc2)cn1)c1ccccc1
ATP-HTVS-49D68E9248AF,-8.588,-5.70465144918072,347,81,266,266,glide_favored,c1ccc(C[NH2+]Cc2cc(OCc3ccccc3)c3ccccc3c2)cc1
ATP-HTVS-E35DF7DBF452,-8.476,-4.3975102751983,425,691,-266,266,vina_favored,O=C(NCc1ccccc1)Nc1[nH+]c2ccccc2n1CCCc1ccccc1
ATP-HTVS-35F96912410D,-6.781,-3.68509788036763,1430,1165,265,265,glide_favored,C(#CC(NCc1ccccc1)c1csc2ccccc12)CNCc1ccccc1
ATP-HTVS-3B591F4F1DA1,-8.484,-5.37618783153956,417,152,265,265,glide_favored,c1ccc(CCNc2cc(-c3ccccc3)[nH+]c3ccccc23)cc1
ATP-HTVS-2B784D1D7344,-7.082,-1.12001739879818,1344,1608,-264,264,vina_favored,O=C(NCc1ccccc1)c1c(NCc2ccccc2)c2ccccc2[nH]c1=O
ATP-HTVS-77F3EA8C01D2,-7.952,-4.46870218514675,895,635,260,260,glide_favored,C(=Nn1cc(-c2ccccc2)[nH+]c1Nc1ccccc1)c1ccccc1
ATP-HTVS-1FF6C325CA7A,-7.804,-3.48306168637278,999,1259,-260,260,vina_favored,O=C(Nc1cnc2ccccc2c1Nc1ccccc1)c1cccc(C[NH+]2CCCC2)c1
ATP-HTVS-83F93451062F,-7.553,-2.94361589478714,1129,1389,-260,260,vina_favored,c1ccc(CCc2cc(Cc3ccccc3)n(-c3ccccc3)n2)cc1
ATP-HTVS-BAFA4202ACED,-5.524,-3.14289673283571,1613,1354,259,259,glide_favored,O=C(Nc1ccccc1)c1sc2ccccc2c1NCc1ccccc1
ATP-HTVS-7A394D6CE484,-7.386,-3.97450067174064,1225,967,258,258,glide_favored,O=S(=O)(c1ccccc1)c1cc2ccccc2nc1Nc1ccccc1
ATP-HTVS-C59D75D09D12,-7.171,-1.57949634567105,1311,1568,-257,257,vina_favored,c1ccc(CNc2ccc3ccccc3c2NCc2ccccc2)cc1
ATP-HTVS-37A579E82C38,-7.734,-4.25561128381459,1049,793,256,256,glide_favored,c1ccc(CNc2nc3ccccc3nc2NCc2ccccc2)cc1
ATP-HTVS-E1CE322086D6,-7.56,-2.99405186690572,1123,1379,-256,256,vina_favored,O=C(Nc1c[nH+]c2ccccc2c1Nc1ccccc1)c1ccccc1
ATP-HTVS-48ECC7021683,-7.885,-4.40656122353877,944,688,256,256,glide_favored,O=C(NCc1ccccc1)c1cc(NCc2ccccc2)cs1
ATP-HTVS-6012FFC9E47E,-6.038,-3.3461811795043,1553,1297,256,256,glide_favored,O=C(CNc1cnc2ccccc2c1NC(=O)c1ccccc1)Nc1ccccc1
ATP-HTVS-DDD75C103081,-7.834,-4.35008608882417,981,726,255,255,glide_favored,c1ccc(CC[NH2+]Cc2ccc(Nc3ccccc3)nc2)cc1
ATP-HTVS-E05E864FAEC7,-8.219,-4.04070251326538,668,922,-254,254,vina_favored,O=C1c2ccccc2C(C[NH2+]Cc2ccccc2)N1Cc1ccccc1
ATP-HTVS-3654BFD7575B,-6.882,-3.71645058261148,1402,1149,253,253,glide_favored,O=C(Nc1ccccc1)c1cscc1NCc1ccccc1
ATP-HTVS-3AF3BD852D4F,-8.713,-4.60081449875776,276,528,-252,252,vina_favored,O=C(Cc1ccccc1)Nc1nc2ccccc2cc1NCCc1ccccc1
ATP-HTVS-B798CBAC6C44,-7.538,-2.94710029951005,1136,1388,-252,252,vina_favored,O=C(Nc1ccccc1)c1cnc(Nc2ccccc2)c2ccccc12
ATP-HTVS-351CA3F2F79F,-6.955,0.243459768400692,1381,1633,-252,252,vina_favored,O=C(NCc1ccccc1)c1c(Nc2ccccc2)c2ccccc2[nH]c1=O
ATP-HTVS-D51006C467E8,-8.906,-4.76852189732815,166,417,-251,251,vina_favored,c1ccc(CCNc2nc(-c3ccccc3)cc(-c3ccccc3)n2)cc1
ATP-HTVS-79EE8ED1543F,-7.928,-4.43936529244241,912,661,251,251,glide_favored,c1ccc(CCc2cc(-c3ccncc3)nc3ccccc23)cc1
ATP-HTVS-125A7E13CFB1,-7.612,-3.1340226312072,1106,1356,-250,250,vina_favored,O=C(Cc1ccccc1)Nc1cnc2ccccc2c1Nc1ccccc1
ATP-HTVS-00F86A54285D,-8.09,-3.90724208104371,771,1020,-249,249,vina_favored,c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3[nH+]2)cc1
ATP-HTVS-508A27B63548,-8.444,-5.15063493037038,467,218,249,249,glide_favored,c1ccc(CNc2nc3ccccc3nc2NCc2ccccc2)cc1
ATP-HTVS-A693217A85AE,-7.542,-4.10042496262914,1135,887,248,248,glide_favored,c1ccc(C[NH2+]Cc2ccc(Oc3ccccc3)nc2)cc1
ATP-HTVS-28D90B8D287A,-8.518,-4.45658966501272,395,642,-247,247,vina_favored,O=C(Cc1ccccc1)Nc1c(NCc2ccccc2)cnc2ccccc12
ATP-HTVS-AD7D334F30DB,-9.994,-5.06400722066418,13,260,-247,247,vina_favored,O=C(Nc1nc2ccccc2cc1C#CCCc1ccccc1)c1ccccc1
ATP-HTVS-9126C22B6E5D,-8.434,-4.35085127506382,478,724,-246,246,vina_favored,O=C(Cn1c(COc2ccccc2)nc2ccccc21)NCCc1ccccc1
ATP-HTVS-6F858A0E8812,-8.647,-5.74835431316884,316,70,246,246,glide_favored,O=C1c2ccccc2C(C[NH2+]Cc2ccccc2)N1Cc1ccccc1
ATP-HTVS-4313C7EF8265,-8.004,-4.51531622944651,840,595,245,245,glide_favored,O=C(Nc1ccccc1)c1cc(NCc2ccccc2)cs1
ATP-HTVS-357411F5F88B,-8.297,-4.19577157448646,594,838,-244,244,vina_favored,O=C(Nc1c[nH+]c2ccccc2c1NCc1ccccc1)c1ccccc1
ATP-HTVS-B00F3517908E,-8.106,-4.61374684570078,759,515,244,244,glide_favored,O=C(Nc1c(NCc2ccccc2)cnc2ccccc12)c1ccccc1
ATP-HTVS-D6CA2B69D609,-7.01,-1.18273573419558,1362,1605,-243,243,vina_favored,O=C1CN(Cc2ccccc2)C(c2ccccc2)c2ccccc2N1
ATP-HTVS-09A5DA8CBD66,-7.813,-4.32064354787896,994,751,243,243,glide_favored,c1ccc(CCNc2nc(NCCc3ccccc3)c3ccccc3[nH+]2)cc1
ATP-HTVS-59B957CB7E9F,-8.007,-3.81034889998009,837,1080,-243,243,vina_favored,O=C(NCc1sc2ccccc2c1NCc1ccccc1)c1ccccc1
ATP-HTVS-C97E366A40B5,-8.491,-4.4448835340533,412,655,-243,243,vina_favored,c1ccc(CCNc2ncc(-c3ccccc3)c3ccccc23)cc1
ATP-HTVS-D5ACDDA463EA,-8.204,-4.05447384765626,676,918,-242,242,vina_favored,O=C(Nc1ccccc1)c1cnc2ccccc2c1NCc1ccccc1
ATP-HTVS-B8459B836830,-6.817,-3.6689567085858,1420,1178,242,242,glide_favored,c1ccc(CNCc2cn(-c3ccccc3)nc2-c2ccncc2)cc1
ATP-HTVS-2A473A7CBE48,-7.92,-3.69621438825461,918,1160,-242,242,vina_favored,O=C(Nc1ccccc1)c1sccc1NCc1ccccc1
ATP-HTVS-159F0F821AF9,-8.229,-4.07684671932549,657,899,-242,242,vina_favored,O=C(Nc1ccccc1)c1sccc1NCc1ccccc1
