canonical_id,compound_code,vina_rank,glide_rank,rank_consensus,normalized_rank_variance,rank_entropy,protocol_disagreement_score,consensus_strength
ATP-HTVS-AFAE325C96BD,30114,1611,1457,1534.0,0.002226081915609381,1.0,0.09436274509803921,0.060661764705882304
ATP-HTVS-CF29C556AE01,40739,1567,1506,1536.5,0.00034926846044790465,0.0,0.037377450980392156,0.05912990196078427
ATP-HTVS-971CA853FA9A,47075,1566,1511,1538.5,0.0002839390198481353,0.0,0.03370098039215686,0.05790441176470584
ATP-HTVS-DF95DE08029D,59970,1514,1567,1540.5,0.00026366436586889664,0.0,0.032475490196078434,0.056678921568627416
ATP-HTVS-FCCFF683ADF4,53123,1605,1482,1543.5,0.0014200705557958476,0.0,0.07536764705882353,0.05484068627450983
ATP-HTVS-440AFC8B752D,31650,1592,1501,1546.5,0.0007772889333429451,0.0,0.05575980392156863,0.05300245098039219
ATP-HTVS-43E54E69D2FC,49761,1513,1580,1546.5,0.00042135611904075355,0.0,0.04105392156862745,0.053002450980392135
ATP-HTVS-5694EB72FE49,38083,1536,1558,1547.0,4.543024317570166e-05,0.0,0.013480392156862746,0.05269607843137253
ATP-HTVS-053279755E30,96641,1602,1504,1553.0,0.0009014711889657824,0.0,0.06004901960784314,0.0490196078431373
ATP-HTVS-38928739B049,49763,1574,1534,1554.0,0.0001501826220684352,0.0,0.024509803921568627,0.048406862745098034
ATP-HTVS-EF007D703862,59907,1530,1582,1556.0,0.00025380863129565546,0.0,0.031862745098039214,0.04718137254901961
ATP-HTVS-D3B4C31C9E9F,23329,1561,1555,1558.0,3.3791089965397925e-06,0.0,0.003676470588235294,0.04595588235294118
ATP-HTVS-93C7314F95B0,68035,1582,1538,1560.0,0.00018172097270280664,0.0,0.02696078431372549,0.04473039215686275
ATP-HTVS-B51F80196405,56163,1494,1627,1560.5,0.0016603627511053442,0.0,0.08149509803921569,0.044424019607843146
ATP-HTVS-DD59A7F9A26E,30113,1584,1539,1561.5,0.0001900748810553633,0.0,0.027573529411764705,0.04381127450980393
ATP-HTVS-2FD0321978A1,47427,1560,1565,1562.5,2.3466034698193e-06,0.0,0.0030637254901960784,0.04319852941176466
ATP-HTVS-CBC473663EF6,80195,1632,1494,1563.0,0.0017875486591695505,0.0,0.08455882352941177,0.04289215686274511
ATP-HTVS-7D1C8522A3FA,27619,1570,1557,1563.5,1.5863039455978466e-05,0.0,0.007965686274509803,0.04258578431372545
ATP-HTVS-76416D54A342,23331,1558,1570,1564.0,1.351643598615917e-05,0.0,0.007352941176470588,0.04227941176470584
ATP-HTVS-85D8FA1817A9,28450,1631,1498,1564.5,0.0016603627511053442,0.0,0.08149509803921569,0.04197303921568629
ATP-HTVS-02BB8772E392,54466,1585,1549,1567.0,0.00012164792387543255,0.0,0.022058823529411766,0.04044117647058826
ATP-HTVS-67E3C63FBC34,48897,1608,1528,1568.0,0.0006007304882737408,0.0,0.049019607843137254,0.03982843137254899
ATP-HTVS-677D6479829E,40802,1568,1572,1570.0,1.5018262206843522e-06,0.0,0.0024509803921568627,0.03860294117647056
ATP-HTVS-F3219ACF1618,57027,1538,1603,1570.5,0.0003965759863994617,0.0,0.03982843137254902,0.03829656862745101
ATP-HTVS-FDA25AF4FB7A,28449,1624,1522,1573.0,0.0009765625,0.0,0.0625,0.03676470588235292
ATP-HTVS-ADFEB0A5CD8C,55939,1554,1597,1575.5,0.00017355479262783544,0.0,0.026348039215686275,0.03523284313725494
ATP-HTVS-5AC0D5CB90EF,60835,1623,1532,1577.5,0.0007772889333429451,0.0,0.05575980392156863,0.03400735294117646
ATP-HTVS-D52094086515,83715,1580,1577,1578.5,8.447772491349481e-07,0.0,0.001838235294117647,0.03339460784313725
ATP-HTVS-2DB2F1DB5A18,61571,1571,1587,1579.0,2.4029219530949635e-05,0.0,0.00980392156862745,0.03308823529411764
ATP-HTVS-86939B89774E,41027,1564,1594,1579.0,8.447772491349482e-05,0.0,0.01838235294117647,0.03308823529411764
ATP-HTVS-AB5753B8B47E,40737,1627,1531,1579.0,0.0008650519031141869,0.0,0.058823529411764705,0.03308823529411764
ATP-HTVS-970FBD5470AF,37921,1622,1544,1583.0,0.0005710694204152249,0.0,0.04779411764705882,0.030637254901960786
ATP-HTVS-8EE5F01B86B2,66145,1615,1552,1583.5,0.0003725467668685121,0.0,0.03860294117647059,0.03033088235294118
ATP-HTVS-A28F95EF9540,45281,1549,1620,1584.5,0.00047316912365436367,0.0,0.04350490196078431,0.029718137254901966
ATP-HTVS-896D1EC960E1,28451,1630,1543,1586.5,0.0007104576665224913,0.0,0.05330882352941176,0.02849264705882354
ATP-HTVS-2D0B83E336C6,42274,1633,1542,1587.5,0.0007772889333429451,0.0,0.05575980392156863,0.027879901960784326
ATP-HTVS-0063E4174F09,34081,1562,1614,1588.0,0.00025380863129565546,0.0,0.031862745098039214,0.027573529411764663
ATP-HTVS-6EB205788321,70434,1614,1563,1588.5,0.000244140625,0.0,0.03125,0.027267156862745057
ATP-HTVS-A361D156A19C,49762,1573,1604,1588.5,9.020343737985388e-05,0.0,0.018995098039215685,0.027267156862745112
ATP-HTVS-A8F9662136B7,83170,1546,1631,1588.5,0.0006781684027777779,0.0,0.052083333333333336,0.027267156862745112
ATP-HTVS-109B405B023F,43907,1587,1591,1589.0,1.5018262206843522e-06,0.0,0.0024509803921568627,0.026960784313725505
ATP-HTVS-7C6049B0D6CE,73154,1595,1584,1589.5,1.1357560793925415e-05,0.0,0.006740196078431373,0.0266544117647059
ATP-HTVS-420A833C3906,29570,1609,1573,1591.0,0.00012164792387543255,0.0,0.022058823529411766,0.025735294117647023
ATP-HTVS-D93071962BA3,31554,1572,1613,1592.5,0.00015778561731064975,0.0,0.025122549019607844,0.024816176470588203
ATP-HTVS-01E9987F6BBC,40801,1598,1589,1593.5,7.602995242214534e-06,0.0,0.0055147058823529415,0.024203431372549045
ATP-HTVS-B13A57A9D1F9,98178,1628,1561,1594.5,0.00042135611904075355,0.0,0.04105392156862745,0.023590686274509776
ATP-HTVS-99217F2350A2,27618,1604,1586,1595.0,3.0411980968858137e-05,0.0,0.011029411764705883,0.023284313725490224
ATP-HTVS-65F1321BFD60,23330,1612,1578,1595.0,0.00010850694444444444,0.0,0.020833333333333332,0.02328431372549017
ATP-HTVS-17940C77D749,73155,1606,1588,1597.0,3.0411980968858137e-05,0.0,0.011029411764705883,0.022058823529411797
ATP-HTVS-46A91AAE2D1D,82529,1601,1600,1600.5,9.386413879277201e-08,0.0,0.0006127450980392157,0.01991421568627455
ATP-HTVS-368B62E0C748,29569,1620,1590,1605.0,8.447772491349482e-05,0.0,0.01838235294117647,0.017156862745098034
ATP-HTVS-F716E067906C,34083,1589,1625,1607.0,0.00012164792387543255,0.0,0.022058823529411766,0.015931372549019607
ATP-HTVS-E888CD26917F,61570,1599,1616,1607.5,2.712673611111111e-05,0.0,0.010416666666666666,0.015625
ATP-HTVS-AAAC0953A4ED,31555,1586,1629,1607.5,0.00017355479262783544,0.0,0.026348039215686275,0.015625
ATP-HTVS-F7B411FBCEC8,33283,1616,1602,1609.0,1.839737120338332e-05,0.0,0.00857843137254902,0.01470588235294118
ATP-HTVS-BF8F947D0493,34082,1619,1599,1609.0,3.75456555171088e-05,0.0,0.012254901960784314,0.01470588235294118
ATP-HTVS-CC01DAB978DA,59971,1618,1621,1619.5,8.447772491349481e-07,0.0,0.001838235294117647,0.008272058823529382
